time,power
2020-05-05 19:05:00+00:00,2530.0
2020-05-05 19:05:20+00:00,3680.0
2020-05-05 19:05:40+00:00,2320.0
2020-05-05 19:06:00+00:00,2480.0
2020-05-05 19:06:20+00:00,2640.0
2020-05-05 19:06:40+00:00,3770.0
2020-05-05 19:07:00+00:00,1120.0
2020-05-05 19:07:20+00:00,3560.0
2020-05-05 19:07:40+00:00,3710.0
2020-05-05 19:08:00+00:00,2440.0
2020-05-05 19:08:20+00:00,2450.0
2020-05-05 19:08:40+00:00,2320.0
2020-05-05 19:09:00+00:00,3670.0
2020-05-05 19:09:20+00:00,3810.0
2020-05-05 19:09:40+00:00,1300.0
2020-05-05 19:10:00+00:00,2360.0
2020-05-05 19:10:20+00:00,3770.0
2020-05-05 19:10:40+00:00,3740.0
2020-05-05 19:11:00+00:00,1260.0
2020-05-05 19:11:20+00:00,3810.0
2020-05-05 19:11:40+00:00,2460.0
2020-05-05 19:12:00+00:00,2440.0
2020-05-05 19:12:20+00:00,3710.0
2020-05-05 19:12:40+00:00,2530.0
2020-05-05 19:13:00+00:00,2380.0
2020-05-05 19:13:20+00:00,2440.0
2020-05-05 19:13:40+00:00,3760.0
2020-05-05 19:14:00+00:00,3770.0
2020-05-05 19:14:20+00:00,2540.0
2020-05-05 19:14:40+00:00,1110.0
2020-05-05 19:15:00+00:00,3580.0
2020-05-05 19:15:20+00:00,3690.0
2020-05-05 19:15:40+00:00,3630.0
2020-05-05 19:16:00+00:00,0.0
2020-05-05 19:16:20+00:00,3660.0
2020-05-05 19:16:40+00:00,3660.0
2020-05-05 19:17:00+00:00,3690.0
2020-05-05 19:17:20+00:00,1330.0
2020-05-05 19:17:40+00:00,2450.0
2020-05-05 19:18:00+00:00,3680.0
2020-05-05 19:18:20+00:00,2490.0
2020-05-05 19:18:40+00:00,3620.0
2020-05-05 19:19:00+00:00,1220.0
2020-05-05 19:19:20+00:00,3680.0
2020-05-05 19:19:40+00:00,2360.0
2020-05-05 19:20:00+00:00,3760.0
2020-05-05 19:20:20+00:00,3760.0
2020-05-05 19:20:40+00:00,1170.0
2020-05-05 19:21:00+00:00,2480.0
2020-05-05 19:21:20+00:00,3710.0
2020-05-05 19:21:40+00:00,3780.0
2020-05-05 19:22:00+00:00,1260.0
2020-05-05 19:22:20+00:00,2380.0
2020-05-05 19:22:40+00:00,3690.0
2020-05-05 19:23:00+00:00,3670.0
2020-05-05 19:23:20+00:00,2510.0
2020-05-05 19:23:40+00:00,1310.0
2020-05-05 19:24:00+00:00,3740.0
2020-05-05 19:24:20+00:00,3770.0
2020-05-05 19:24:40+00:00,2480.0
2020-05-05 19:25:00+00:00,3720.0
2020-05-05 19:25:20+00:00,1240.0
2020-05-05 19:25:40+00:00,3630.0
2020-05-05 19:26:00+00:00,2440.0
2020-05-05 19:26:20+00:00,3700.0
2020-05-05 19:26:40+00:00,1240.0
2020-05-05 19:27:00+00:00,3740.0
