Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-03-03 04:00:00,Italy,North Italy,IT-NO,296.93,380.58,37.06,24.66,entsoe.eu,false,
2021-03-03 05:00:00,Italy,North Italy,IT-NO,264.1,339.48,44.04,32.65,entsoe.eu,false,
2021-03-03 06:00:00,Italy,North Italy,IT-NO,262.13,335.25,45.35,37.08,entsoe.eu,false,
2021-03-03 07:00:00,Italy,North Italy,IT-NO,258.58,328.89,47.67,40.67,entsoe.eu,false,
2021-03-03 08:00:00,Italy,North Italy,IT-NO,257.42,332.44,45.55,38.76,entsoe.eu,false,
2021-03-03 09:00:00,Italy,North Italy,IT-NO,260.38,337.43,44.71,38.27,entsoe.eu,false,
2021-03-03 10:00:00,Italy,North Italy,IT-NO,250.54,325.84,46.95,40.06,entsoe.eu,false,
2021-03-03 11:00:00,Italy,North Italy,IT-NO,258.34,336.04,44.94,39.41,entsoe.eu,false,
2021-03-03 12:00:00,Italy,North Italy,IT-NO,257.09,334.21,45.37,39.65,entsoe.eu,false,
2021-03-03 13:00:00,Italy,North Italy,IT-NO,260.51,337.88,44.81,36.85,entsoe.eu,false,
2021-03-03 14:00:00,Italy,North Italy,IT-NO,272.1,351.04,42.12,33.28,entsoe.eu,false,
2021-03-03 15:00:00,Italy,North Italy,IT-NO,274.51,353.7,41.11,30.95,entsoe.eu,false,
2021-03-03 16:00:00,Italy,North Italy,IT-NO,266.54,341.13,44.19,33.84,entsoe.eu,false,
2021-03-03 17:00:00,Italy,North Italy,IT-NO,267.91,338.39,46.59,37.35,entsoe.eu,false,
2021-03-03 18:00:00,Italy,North Italy,IT-NO,269.8,338.84,47.49,39.49,entsoe.eu,false,
2021-03-03 19:00:00,Italy,North Italy,IT-NO,259.66,331.08,47.11,36.99,entsoe.eu,false,
2021-03-03 20:00:00,Italy,North Italy,IT-NO,284.53,363.85,40.67,30.34,entsoe.eu,false,
2021-03-03 21:00:00,Italy,North Italy,IT-NO,298.49,380.87,38.05,27.17,entsoe.eu,false,
2021-03-03 22:00:00,Italy,North Italy,IT-NO,305.72,390.53,36.05,25.9,entsoe.eu,false,
2021-03-03 23:00:00,Italy,North Italy,IT-NO,296.25,377.79,38.95,26.09,entsoe.eu,false,
2021-03-04 00:00:00,Italy,North Italy,IT-NO,297.01,379.34,38.41,24.88,entsoe.eu,false,
2021-03-04 01:00:00,Italy,North Italy,IT-NO,297.16,379.18,38.53,24.7,entsoe.eu,false,
2021-03-04 02:00:00,Italy,North Italy,IT-NO,301.6,386.31,36.17,23.06,entsoe.eu,false,
2021-03-04 03:00:00,Italy,North Italy,IT-NO,310.2,398.03,33.4,21.58,entsoe.eu,false,
2021-03-04 04:00:00,Italy,North Italy,IT-NO,306.31,392.98,34.08,22.62,entsoe.eu,false,
2021-03-04 05:00:00,Italy,North Italy,IT-NO,288.99,367.46,40.14,31.82,entsoe.eu,false,
2021-03-04 06:00:00,Italy,North Italy,IT-NO,277.31,354.19,41.81,33.5,entsoe.eu,false,
2021-03-04 07:00:00,Italy,North Italy,IT-NO,259.31,330.21,47.09,38.79,entsoe.eu,false,
2021-03-04 08:00:00,Italy,North Italy,IT-NO,256.77,331.76,45.11,37.41,entsoe.eu,false,
2021-03-04 09:00:00,Italy,North Italy,IT-NO,261.32,338.38,43.96,37.95,entsoe.eu,false,
2021-03-04 10:00:00,Italy,North Italy,IT-NO,262.41,340.76,43.51,38.53,entsoe.eu,false,
2021-03-04 11:00:00,Italy,North Italy,IT-NO,266.34,345.68,42.9,38.52,entsoe.eu,false,
2021-03-04 12:00:00,Italy,North Italy,IT-NO,274.15,355.16,41.09,36.66,entsoe.eu,false,
2021-03-04 13:00:00,Italy,North Italy,IT-NO,278.92,361.19,39.66,33.5,entsoe.eu,false,
2021-03-04 14:00:00,Italy,North Italy,IT-NO,274.49,354.01,41.28,32.2,entsoe.eu,false,
2021-03-04 15:00:00,Italy,North Italy,IT-NO,280.13,360.8,39.4,29.61,entsoe.eu,false,
2021-03-04 16:00:00,Italy,North Italy,IT-NO,272.94,351.56,41.01,31.41,entsoe.eu,false,
2021-03-04 17:00:00,Italy,North Italy,IT-NO,268.27,341.67,44.59,35.22,entsoe.eu,false,
2021-03-04 18:00:00,Italy,North Italy,IT-NO,273.47,347.91,43.46,35.93,entsoe.eu,false,
2021-03-04 19:00:00,Italy,North Italy,IT-NO,262.05,335.15,45.62,35.52,entsoe.eu,false,
2021-03-04 20:00:00,Italy,North Italy,IT-NO,282.26,360.96,40.97,29.65,entsoe.eu,false,
2021-03-04 21:00:00,Italy,North Italy,IT-NO,293.62,375.03,38.81,27.18,entsoe.eu,false,
2021-03-04 22:00:00,Italy,North Italy,IT-NO,298.81,382.85,37.07,27.16,entsoe.eu,false,
2021-03-04 23:00:00,Italy,North Italy,IT-NO,285.66,364.92,41.23,27.64,entsoe.eu,false,
2021-03-05 00:00:00,Italy,North Italy,IT-NO,293.41,374.28,39.81,26.25,entsoe.eu,false,
2021-03-05 01:00:00,Italy,North Italy,IT-NO,299.46,381.31,38.86,26.22,entsoe.eu,false,
2021-03-05 02:00:00,Italy,North Italy,IT-NO,298.44,379.96,39.24,26.77,entsoe.eu,false,
2021-03-05 03:00:00,Italy,North Italy,IT-NO,301.56,384.82,37.67,25.4,entsoe.eu,false,
2021-03-05 04:00:00,Italy,North Italy,IT-NO,296.06,379.02,37.87,25.89,entsoe.eu,false,
2021-03-05 05:00:00,Italy,North Italy,IT-NO,287.5,369.33,38.39,27.55,entsoe.eu,false,
2021-03-05 06:00:00,Italy,North Italy,IT-NO,271.75,348.56,42.16,31.97,entsoe.eu,false,
2021-03-05 07:00:00,Italy,North Italy,IT-NO,262.88,336.15,45.02,36.1,entsoe.eu,false,
2021-03-05 08:00:00,Italy,North Italy,IT-NO,261.14,334.45,45.44,36.73,entsoe.eu,false,
2021-03-05 09:00:00,Italy,North Italy,IT-NO,255.78,330.62,45.68,36.96,entsoe.eu,false,
2021-03-05 10:00:00,Italy,North Italy,IT-NO,251.99,326.27,46.58,38.74,entsoe.eu,false,
2021-03-05 11:00:00,Italy,North Italy,IT-NO,251.03,325.78,46.83,38.26,entsoe.eu,false,
2021-03-05 12:00:00,Italy,North Italy,IT-NO,252.81,327.61,46.76,37.93,entsoe.eu,false,
2021-03-05 13:00:00,Italy,North Italy,IT-NO,263.76,340.7,44.23,35.19,entsoe.eu,false,
2021-03-05 14:00:00,Italy,North Italy,IT-NO,274.59,353.39,41.84,32.33,entsoe.eu,false,
2021-03-05 15:00:00,Italy,North Italy,IT-NO,273.09,350.52,42.25,31.74,entsoe.eu,false,
2021-03-05 16:00:00,Italy,North Italy,IT-NO,267.94,343.99,42.92,32.08,entsoe.eu,false,
2021-03-05 17:00:00,Italy,North Italy,IT-NO,265.23,339.41,44.12,34.43,entsoe.eu,false,
2021-03-05 18:00:00,Italy,North Italy,IT-NO,262.07,333.22,46.17,37.19,entsoe.eu,false,
2021-03-05 19:00:00,Italy,North Italy,IT-NO,264.98,339.23,44.21,33.55,entsoe.eu,false,
2021-03-05 20:00:00,Italy,North Italy,IT-NO,282.57,361.9,40.44,28.97,entsoe.eu,false,
2021-03-05 21:00:00,Italy,North Italy,IT-NO,288.22,368.78,39.59,27.01,entsoe.eu,false,
2021-03-05 22:00:00,Italy,North Italy,IT-NO,295.27,377.01,38.47,26.64,entsoe.eu,false,
2021-03-05 23:00:00,Italy,North Italy,IT-NO,259.87,333.05,46.79,32.67,entsoe.eu,false,
2021-03-06 00:00:00,Italy,North Italy,IT-NO,276.08,352.72,43.47,29.1,entsoe.eu,false,
2021-03-06 01:00:00,Italy,North Italy,IT-NO,274.4,351.15,43.5,28.86,entsoe.eu,false,
2021-03-06 02:00:00,Italy,North Italy,IT-NO,265.39,340.71,45.31,28.98,entsoe.eu,false,
2021-03-06 03:00:00,Italy,North Italy,IT-NO,264.24,339.51,45.54,29.39,entsoe.eu,false,
2021-03-06 04:00:00,Italy,North Italy,IT-NO,261.07,335.38,46.55,30.19,entsoe.eu,false,
2021-03-06 05:00:00,Italy,North Italy,IT-NO,259.01,331.52,47.75,33.74,entsoe.eu,false,
2021-03-06 06:00:00,Italy,North Italy,IT-NO,253.89,324.16,49.08,37.76,entsoe.eu,false,
2021-03-06 07:00:00,Italy,North Italy,IT-NO,240.61,304.51,53.93,45.01,entsoe.eu,false,
2021-03-06 08:00:00,Italy,North Italy,IT-NO,234.57,301.85,52.85,43.26,entsoe.eu,false,
2021-03-06 09:00:00,Italy,North Italy,IT-NO,230.92,298.84,53.47,44.58,entsoe.eu,false,
2021-03-06 10:00:00,Italy,North Italy,IT-NO,212.22,278.14,56.97,47.47,entsoe.eu,false,
2021-03-06 11:00:00,Italy,North Italy,IT-NO,209.89,276.18,57.46,47.74,entsoe.eu,false,
2021-03-06 12:00:00,Italy,North Italy,IT-NO,202.96,267.48,59.3,49.66,entsoe.eu,false,
2021-03-06 13:00:00,Italy,North Italy,IT-NO,202.74,267.04,59.39,48.49,entsoe.eu,false,
2021-03-06 14:00:00,Italy,North Italy,IT-NO,214.43,280.61,56.73,43.75,entsoe.eu,false,
2021-03-06 15:00:00,Italy,North Italy,IT-NO,221.13,287.64,55.1,40.46,entsoe.eu,false,
2021-03-06 16:00:00,Italy,North Italy,IT-NO,236.61,303.63,52.34,37.78,entsoe.eu,false,
2021-03-06 17:00:00,Italy,North Italy,IT-NO,238.46,301.27,54.12,41.25,entsoe.eu,false,
2021-03-06 18:00:00,Italy,North Italy,IT-NO,249.5,313.21,52.4,42.11,entsoe.eu,false,
2021-03-06 19:00:00,Italy,North Italy,IT-NO,252.12,321.39,49.4,37.73,entsoe.eu,false,
2021-03-06 20:00:00,Italy,North Italy,IT-NO,268.29,343.62,44.85,32.84,entsoe.eu,false,
2021-03-06 21:00:00,Italy,North Italy,IT-NO,286.25,365.82,41.14,30,entsoe.eu,false,
2021-03-06 22:00:00,Italy,North Italy,IT-NO,290.26,370.89,40.42,29.66,entsoe.eu,false,
2021-03-06 23:00:00,Italy,North Italy,IT-NO,263.17,337.56,46.54,33.92,entsoe.eu,false,
2021-03-07 00:00:00,Italy,North Italy,IT-NO,272.91,349.54,44.73,31.31,entsoe.eu,false,
2021-03-07 01:00:00,Italy,North Italy,IT-NO,290.07,370.89,40.75,28.39,entsoe.eu,false,
2021-03-07 02:00:00,Italy,North Italy,IT-NO,285.39,365.24,41.91,28.63,entsoe.eu,false,
2021-03-07 03:00:00,Italy,North Italy,IT-NO,275.44,353.68,43.81,29.94,entsoe.eu,false,
2021-03-07 04:00:00,Italy,North Italy,IT-NO,271.29,348.16,44.84,31.6,entsoe.eu,false,
2021-03-07 05:00:00,Italy,North Italy,IT-NO,270.74,347.78,44.54,32.22,entsoe.eu,false,
2021-03-07 06:00:00,Italy,North Italy,IT-NO,262.29,338.07,46.6,35.6,entsoe.eu,false,
2021-03-07 07:00:00,Italy,North Italy,IT-NO,240.63,312.63,50.73,41.35,entsoe.eu,false,
2021-03-07 08:00:00,Italy,North Italy,IT-NO,222.94,292.59,53.84,46,entsoe.eu,false,
2021-03-07 09:00:00,Italy,North Italy,IT-NO,215.84,284.93,54.85,49.63,entsoe.eu,false,
2021-03-07 10:00:00,Italy,North Italy,IT-NO,199.9,265.18,58.74,53.09,entsoe.eu,false,
2021-03-07 11:00:00,Italy,North Italy,IT-NO,207.5,274.49,56.9,52.07,entsoe.eu,false,
2021-03-07 12:00:00,Italy,North Italy,IT-NO,200.32,266.09,58.74,52.25,entsoe.eu,false,
2021-03-07 13:00:00,Italy,North Italy,IT-NO,215.99,284.85,55.32,48.68,entsoe.eu,false,
2021-03-07 14:00:00,Italy,North Italy,IT-NO,244.89,319.7,48.62,41.97,entsoe.eu,false,
2021-03-07 15:00:00,Italy,North Italy,IT-NO,261.38,338.03,45.27,37.44,entsoe.eu,false,
2021-03-07 16:00:00,Italy,North Italy,IT-NO,267.45,344.6,43.53,32.49,entsoe.eu,false,
2021-03-07 17:00:00,Italy,North Italy,IT-NO,259.81,333.12,45.89,34.29,entsoe.eu,false,
2021-03-07 18:00:00,Italy,North Italy,IT-NO,246.46,315.39,49.95,40.01,entsoe.eu,false,
2021-03-07 19:00:00,Italy,North Italy,IT-NO,241.62,309.53,51.8,39.7,entsoe.eu,false,
2021-03-07 20:00:00,Italy,North Italy,IT-NO,260.97,334.07,46.98,34.12,entsoe.eu,false,
2021-03-07 21:00:00,Italy,North Italy,IT-NO,275.13,352.69,43.1,30.51,entsoe.eu,false,
2021-03-07 22:00:00,Italy,North Italy,IT-NO,281.8,360.61,42.35,29.48,entsoe.eu,false,
2021-03-07 23:00:00,Italy,North Italy,IT-NO,286.73,367.14,41.09,26.55,entsoe.eu,false,
2021-03-08 00:00:00,Italy,North Italy,IT-NO,283.96,363.54,41.99,26.14,entsoe.eu,false,
2021-03-08 01:00:00,Italy,North Italy,IT-NO,293.17,374.85,39.86,24.84,entsoe.eu,false,
2021-03-08 02:00:00,Italy,North Italy,IT-NO,293,375.24,39.19,24,entsoe.eu,false,
2021-03-08 03:00:00,Italy,North Italy,IT-NO,306.14,392.47,35.01,21.8,entsoe.eu,false,
2021-03-08 04:00:00,Italy,North Italy,IT-NO,319.03,410.38,30.41,21.09,entsoe.eu,false,
2021-03-08 05:00:00,Italy,North Italy,IT-NO,272.46,353.49,39.72,30.88,entsoe.eu,false,
2021-03-08 06:00:00,Italy,North Italy,IT-NO,292.23,370.43,39.71,35.36,entsoe.eu,false,
2021-03-08 07:00:00,Italy,North Italy,IT-NO,261.69,336.14,44.58,38.67,entsoe.eu,false,
2021-03-08 08:00:00,Italy,North Italy,IT-NO,250.14,324.88,45.68,38.37,entsoe.eu,false,
2021-03-08 09:00:00,Italy,North Italy,IT-NO,253.92,329.33,45.83,38.48,entsoe.eu,false,
2021-03-08 10:00:00,Italy,North Italy,IT-NO,244.18,316.57,49.05,40.65,entsoe.eu,false,
2021-03-08 11:00:00,Italy,North Italy,IT-NO,256.67,332.68,45.95,39.03,entsoe.eu,false,
2021-03-08 12:00:00,Italy,North Italy,IT-NO,251.91,325.7,47.99,39.16,entsoe.eu,false,
2021-03-08 13:00:00,Italy,North Italy,IT-NO,257.14,332.26,46.3,37.11,entsoe.eu,false,
2021-03-08 14:00:00,Italy,North Italy,IT-NO,268.46,346.78,42.59,33.18,entsoe.eu,false,
2021-03-08 15:00:00,Italy,North Italy,IT-NO,271.93,350.74,41.34,31.3,entsoe.eu,false,
2021-03-08 16:00:00,Italy,North Italy,IT-NO,282.07,362.58,38.99,31.15,entsoe.eu,false,
2021-03-08 17:00:00,Italy,North Italy,IT-NO,309.8,386.34,39.1,35.93,entsoe.eu,false,
2021-03-08 18:00:00,Italy,North Italy,IT-NO,306.59,382.28,39.86,36.93,entsoe.eu,false,
2021-03-08 19:00:00,Italy,North Italy,IT-NO,267.8,341.79,44.12,34.36,entsoe.eu,false,
2021-03-08 20:00:00,Italy,North Italy,IT-NO,283.16,363.09,39.67,28.57,entsoe.eu,false,
2021-03-08 21:00:00,Italy,North Italy,IT-NO,286.27,366.55,39.72,28.04,entsoe.eu,false,
2021-03-08 22:00:00,Italy,North Italy,IT-NO,301.71,385.25,36.82,25.53,entsoe.eu,false,
2021-03-08 23:00:00,Italy,North Italy,IT-NO,299.45,382.75,36.98,23.66,entsoe.eu,false,
2021-03-09 00:00:00,Italy,North Italy,IT-NO,295.92,378.7,37.56,22.97,entsoe.eu,false,
2021-03-09 01:00:00,Italy,North Italy,IT-NO,293.91,375.75,38.37,23.37,entsoe.eu,false,
2021-03-09 02:00:00,Italy,North Italy,IT-NO,289.89,371.12,39.17,23.81,entsoe.eu,false,
2021-03-09 03:00:00,Italy,North Italy,IT-NO,292.05,373.92,38.56,23.8,entsoe.eu,false,
2021-03-09 04:00:00,Italy,North Italy,IT-NO,303.36,388.72,35.31,22.65,entsoe.eu,false,
2021-03-09 05:00:00,Italy,North Italy,IT-NO,279.98,360.6,39.62,27.98,entsoe.eu,false,
2021-03-09 06:00:00,Italy,North Italy,IT-NO,290.25,370.28,38.43,31.75,entsoe.eu,false,
2021-03-09 07:00:00,Italy,North Italy,IT-NO,288.32,366.35,39.92,35.73,entsoe.eu,false,
2021-03-09 08:00:00,Italy,North Italy,IT-NO,278.46,357.24,40.71,36.13,entsoe.eu,false,
2021-03-09 09:00:00,Italy,North Italy,IT-NO,271.98,352.73,40.49,34.1,entsoe.eu,false,
2021-03-09 10:00:00,Italy,North Italy,IT-NO,275.26,356.82,39.98,34.33,entsoe.eu,false,
2021-03-09 11:00:00,Italy,North Italy,IT-NO,275,357.14,39.81,34.68,entsoe.eu,false,
2021-03-09 12:00:00,Italy,North Italy,IT-NO,275.71,357.98,39.81,33.03,entsoe.eu,false,
2021-03-09 13:00:00,Italy,North Italy,IT-NO,286.77,371.81,36.68,29.81,entsoe.eu,false,
2021-03-09 14:00:00,Italy,North Italy,IT-NO,288.1,371.85,37.18,27.97,entsoe.eu,false,
2021-03-09 15:00:00,Italy,North Italy,IT-NO,291.38,375.37,36.21,26.83,entsoe.eu,false,
2021-03-09 16:00:00,Italy,North Italy,IT-NO,300.61,384.49,35.22,27.58,entsoe.eu,false,
2021-03-09 17:00:00,Italy,North Italy,IT-NO,312.43,389.75,38.33,34.92,entsoe.eu,false,
2021-03-09 18:00:00,Italy,North Italy,IT-NO,315.31,394.36,37,34.11,entsoe.eu,false,
2021-03-09 19:00:00,Italy,North Italy,IT-NO,296.76,379.7,36.18,29.54,entsoe.eu,false,
2021-03-09 20:00:00,Italy,North Italy,IT-NO,298.42,383.02,35.32,26.83,entsoe.eu,false,
2021-03-09 21:00:00,Italy,North Italy,IT-NO,322.02,412.32,30.47,23.48,entsoe.eu,false,
2021-03-09 22:00:00,Italy,North Italy,IT-NO,336.41,430.16,27.64,22.47,entsoe.eu,false,
2021-03-09 23:00:00,Italy,North Italy,IT-NO,302.68,386.04,37.33,26.92,entsoe.eu,false,
2021-03-10 00:00:00,Italy,North Italy,IT-NO,315.12,400.79,35.2,26.02,entsoe.eu,false,
2021-03-10 01:00:00,Italy,North Italy,IT-NO,313.08,398.19,35.9,26.28,entsoe.eu,false,
2021-03-10 02:00:00,Italy,North Italy,IT-NO,301.95,384.24,38.56,25.95,entsoe.eu,false,
2021-03-10 03:00:00,Italy,North Italy,IT-NO,306.87,391.75,36.32,25.02,entsoe.eu,false,
2021-03-10 04:00:00,Italy,North Italy,IT-NO,305,389.66,36.41,26.45,entsoe.eu,false,
2021-03-10 05:00:00,Italy,North Italy,IT-NO,290.01,372.57,37.92,28.9,entsoe.eu,false,
2021-03-10 06:00:00,Italy,North Italy,IT-NO,283.63,362.32,40.23,33.62,entsoe.eu,false,
2021-03-10 07:00:00,Italy,North Italy,IT-NO,277.91,350.34,44.72,39.67,entsoe.eu,false,
2021-03-10 08:00:00,Italy,North Italy,IT-NO,259.43,334.44,45.23,40.46,entsoe.eu,false,
2021-03-10 09:00:00,Italy,North Italy,IT-NO,255.84,331.62,45.79,40.72,entsoe.eu,false,
2021-03-10 10:00:00,Italy,North Italy,IT-NO,264.79,344.58,42.6,38.78,entsoe.eu,false,
2021-03-10 11:00:00,Italy,North Italy,IT-NO,257.38,336.11,44.41,39.58,entsoe.eu,false,
2021-03-10 12:00:00,Italy,North Italy,IT-NO,241.14,315.52,48.83,42.01,entsoe.eu,false,
2021-03-10 13:00:00,Italy,North Italy,IT-NO,255.66,333.78,44.73,37.34,entsoe.eu,false,
2021-03-10 14:00:00,Italy,North Italy,IT-NO,264.34,344.36,42.69,35.19,entsoe.eu,false,
2021-03-10 15:00:00,Italy,North Italy,IT-NO,273.38,353.27,41.48,32.78,entsoe.eu,false,
2021-03-10 16:00:00,Italy,North Italy,IT-NO,281.79,362.82,39.38,29.74,entsoe.eu,false,
2021-03-10 17:00:00,Italy,North Italy,IT-NO,267.55,343.46,43.31,33.27,entsoe.eu,false,
2021-03-10 18:00:00,Italy,North Italy,IT-NO,265.03,337.25,45.95,37.09,entsoe.eu,false,
2021-03-10 19:00:00,Italy,North Italy,IT-NO,265.38,340.54,44.41,34.88,entsoe.eu,false,
2021-03-10 20:00:00,Italy,North Italy,IT-NO,280.93,361.92,39.92,29.92,entsoe.eu,false,
2021-03-10 21:00:00,Italy,North Italy,IT-NO,293.31,378.47,36.75,28.37,entsoe.eu,false,
2021-03-10 22:00:00,Italy,North Italy,IT-NO,287.54,369.85,39.42,29.32,entsoe.eu,false,
2021-03-10 23:00:00,Italy,North Italy,IT-NO,262.09,338.94,44.97,30.8,entsoe.eu,false,
2021-03-11 00:00:00,Italy,North Italy,IT-NO,261.01,336.58,46.18,33.29,entsoe.eu,false,
2021-03-11 01:00:00,Italy,North Italy,IT-NO,257.14,332.2,46.83,33.53,entsoe.eu,false,
2021-03-11 02:00:00,Italy,North Italy,IT-NO,267.9,345.49,44.33,32.03,entsoe.eu,false,
2021-03-11 03:00:00,Italy,North Italy,IT-NO,265.41,342.73,44.48,31.85,entsoe.eu,false,
2021-03-11 04:00:00,Italy,North Italy,IT-NO,280.69,361.37,40.61,29.18,entsoe.eu,false,
2021-03-11 05:00:00,Italy,North Italy,IT-NO,259.2,333.85,45.36,34.06,entsoe.eu,false,
2021-03-11 06:00:00,Italy,North Italy,IT-NO,260.47,333.93,45.78,36.04,entsoe.eu,false,
2021-03-11 07:00:00,Italy,North Italy,IT-NO,255.04,326.51,47.47,38,entsoe.eu,false,
2021-03-11 08:00:00,Italy,North Italy,IT-NO,251.47,326.15,45.99,36.65,entsoe.eu,false,
2021-03-11 09:00:00,Italy,North Italy,IT-NO,251.92,327.41,45.98,36.47,entsoe.eu,false,
2021-03-11 10:00:00,Italy,North Italy,IT-NO,254.69,331.71,44.89,35.49,entsoe.eu,false,
2021-03-11 11:00:00,Italy,North Italy,IT-NO,258.9,338.27,43.3,34.97,entsoe.eu,false,
2021-03-11 12:00:00,Italy,North Italy,IT-NO,257.04,335.1,44.34,35.08,entsoe.eu,false,
2021-03-11 13:00:00,Italy,North Italy,IT-NO,276.64,358.41,39.97,30.96,entsoe.eu,false,
2021-03-11 14:00:00,Italy,North Italy,IT-NO,269.72,348.1,42.34,32.24,entsoe.eu,false,
2021-03-11 15:00:00,Italy,North Italy,IT-NO,272.34,348.45,43.27,32.8,entsoe.eu,false,
2021-03-11 16:00:00,Italy,North Italy,IT-NO,275,351.43,42.66,32.7,entsoe.eu,false,
2021-03-11 17:00:00,Italy,North Italy,IT-NO,276.26,345.09,47.3,38.17,entsoe.eu,false,
2021-03-11 18:00:00,Italy,North Italy,IT-NO,279.97,348.52,47.1,39.06,entsoe.eu,false,
2021-03-11 19:00:00,Italy,North Italy,IT-NO,259.29,327.65,49.05,38.62,entsoe.eu,false,
2021-03-11 20:00:00,Italy,North Italy,IT-NO,264.35,339.32,44.63,32.61,entsoe.eu,false,
2021-03-11 21:00:00,Italy,North Italy,IT-NO,281.87,363.69,39.27,27.33,entsoe.eu,false,
2021-03-11 22:00:00,Italy,North Italy,IT-NO,265.7,343.43,43.71,31.25,entsoe.eu,false,
2021-03-11 23:00:00,Italy,North Italy,IT-NO,254.67,328.79,47.32,34.32,entsoe.eu,false,
2021-03-12 00:00:00,Italy,North Italy,IT-NO,254.84,329.14,47.75,35.02,entsoe.eu,false,
2021-03-12 01:00:00,Italy,North Italy,IT-NO,263.45,339.94,45.76,33.88,entsoe.eu,false,
2021-03-12 02:00:00,Italy,North Italy,IT-NO,263.22,339.83,45.69,34.06,entsoe.eu,false,
2021-03-12 03:00:00,Italy,North Italy,IT-NO,266.77,344.33,44.37,32.4,entsoe.eu,false,
2021-03-12 04:00:00,Italy,North Italy,IT-NO,268.47,346.24,43.69,33.45,entsoe.eu,false,
2021-03-12 05:00:00,Italy,North Italy,IT-NO,256.1,330.16,46.23,33.89,entsoe.eu,false,
2021-03-12 06:00:00,Italy,North Italy,IT-NO,261.47,330.79,48.42,39.27,entsoe.eu,false,
2021-03-12 07:00:00,Italy,North Italy,IT-NO,247.83,314.54,51.15,42.55,entsoe.eu,false,
2021-03-12 08:00:00,Italy,North Italy,IT-NO,235.28,301.49,52.91,43.63,entsoe.eu,false,
2021-03-12 09:00:00,Italy,North Italy,IT-NO,233.92,303.64,51.05,41.52,entsoe.eu,false,
2021-03-12 10:00:00,Italy,North Italy,IT-NO,235.87,307.24,50.02,41,entsoe.eu,false,
2021-03-12 11:00:00,Italy,North Italy,IT-NO,235.31,306.98,50.35,41.79,entsoe.eu,false,
2021-03-12 12:00:00,Italy,North Italy,IT-NO,223.91,292.72,53.15,43.94,entsoe.eu,false,
2021-03-12 13:00:00,Italy,North Italy,IT-NO,237.88,309.08,50.02,40.51,entsoe.eu,false,
2021-03-12 14:00:00,Italy,North Italy,IT-NO,236.29,306.76,50.39,39.7,entsoe.eu,false,
2021-03-12 15:00:00,Italy,North Italy,IT-NO,232.08,301.53,51.09,38.88,entsoe.eu,false,
2021-03-12 16:00:00,Italy,North Italy,IT-NO,242.26,313.58,48.53,35.86,entsoe.eu,false,
2021-03-12 17:00:00,Italy,North Italy,IT-NO,244.72,311.23,50.94,39.05,entsoe.eu,false,
2021-03-12 18:00:00,Italy,North Italy,IT-NO,236.53,299.53,53.85,41.95,entsoe.eu,false,
2021-03-12 19:00:00,Italy,North Italy,IT-NO,220.47,283.11,55.6,40.95,entsoe.eu,false,
2021-03-12 20:00:00,Italy,North Italy,IT-NO,234.38,302.75,51.39,35.54,entsoe.eu,false,
2021-03-12 21:00:00,Italy,North Italy,IT-NO,246.07,318.02,48.57,32.96,entsoe.eu,false,
2021-03-12 22:00:00,Italy,North Italy,IT-NO,237.07,307.23,50.89,33.99,entsoe.eu,false,
2021-03-12 23:00:00,Italy,North Italy,IT-NO,199.54,260.21,60.26,38.38,entsoe.eu,false,
2021-03-13 00:00:00,Italy,North Italy,IT-NO,193.51,254.49,61.11,39.11,entsoe.eu,false,
2021-03-13 01:00:00,Italy,North Italy,IT-NO,199.32,262.43,59.5,38.32,entsoe.eu,false,
2021-03-13 02:00:00,Italy,North Italy,IT-NO,204.75,269.18,58.46,38.6,entsoe.eu,false,
2021-03-13 03:00:00,Italy,North Italy,IT-NO,198.01,261.04,59.68,38.88,entsoe.eu,false,
2021-03-13 04:00:00,Italy,North Italy,IT-NO,204.3,269.13,57.51,36.9,entsoe.eu,false,
2021-03-13 05:00:00,Italy,North Italy,IT-NO,208.04,272.13,56.87,38.63,entsoe.eu,false,
2021-03-13 06:00:00,Italy,North Italy,IT-NO,195.7,256.49,59.7,42.14,entsoe.eu,false,
2021-03-13 07:00:00,Italy,North Italy,IT-NO,179.14,234.58,64.4,48.2,entsoe.eu,false,
2021-03-13 08:00:00,Italy,North Italy,IT-NO,166.53,221.54,66.06,51.79,entsoe.eu,false,
2021-03-13 09:00:00,Italy,North Italy,IT-NO,159.78,214.49,67.38,55.92,entsoe.eu,false,
2021-03-13 10:00:00,Italy,North Italy,IT-NO,146.35,199.81,70.08,58.41,entsoe.eu,false,
2021-03-13 11:00:00,Italy,North Italy,IT-NO,142.13,196.29,70.61,59.4,entsoe.eu,false,
2021-03-13 12:00:00,Italy,North Italy,IT-NO,137.03,190.45,71.88,60.79,entsoe.eu,false,
2021-03-13 13:00:00,Italy,North Italy,IT-NO,148.42,203.83,69.52,58.09,entsoe.eu,false,
2021-03-13 14:00:00,Italy,North Italy,IT-NO,165.19,223.05,66.09,52.94,entsoe.eu,false,
2021-03-13 15:00:00,Italy,North Italy,IT-NO,186.2,245.23,62.71,49.04,entsoe.eu,false,
