Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-04-20 18:00:00,Italy,Italy,IT,337.06,421.33,34.65,31.67,,false,
2021-04-20 19:00:00,Italy,Italy,IT,350,439.21,30.83,28.94,,false,
2021-04-20 20:00:00,Italy,Italy,IT,362.25,459.05,25.65,24,,false,
2021-04-20 21:00:00,Italy,Italy,IT,382.07,483.94,21.31,20.9,,false,
2021-04-20 22:00:00,Italy,Italy,IT,380.39,479.73,24,21.69,,false,
2021-04-20 23:00:00,Italy,Italy,IT,375.59,474.11,25.06,21.76,,false,
2021-04-21 00:00:00,Italy,Italy,IT,376.2,475.06,24.98,22.06,,false,
2021-04-21 01:00:00,Italy,Italy,IT,369.94,466.8,26.82,22.5,,false,
2021-04-21 02:00:00,Italy,Italy,IT,361.05,455.98,28.82,23.34,,false,
2021-04-21 03:00:00,Italy,Italy,IT,367.75,464.45,26.82,22.21,,false,
2021-04-21 04:00:00,Italy,Italy,IT,344.35,434.46,32.22,26.42,,false,
2021-04-21 05:00:00,Italy,Italy,IT,326.06,412.19,35.48,31.09,,false,
2021-04-21 06:00:00,Italy,Italy,IT,303.39,380.42,43.44,39.92,,false,
2021-04-21 07:00:00,Italy,Italy,IT,288.68,368.59,43.17,39.98,,false,
2021-04-21 08:00:00,Italy,Italy,IT,279.63,358.68,44.56,41.42,,false,
2021-04-21 09:00:00,Italy,Italy,IT,276.47,353.71,46.12,44.36,,false,
2021-04-21 10:00:00,Italy,Italy,IT,279.41,358.72,44.73,44.12,,false,
2021-04-21 11:00:00,Italy,Italy,IT,274.27,353.55,45.11,43.59,,false,
2021-04-21 12:00:00,Italy,Italy,IT,274.93,355.11,44.48,41.72,,false,
2021-04-21 13:00:00,Italy,Italy,IT,272.76,352.42,44.92,40.69,,false,
2021-04-21 14:00:00,Italy,Italy,IT,289.77,371.96,41.62,37.16,,false,
2021-04-21 15:00:00,Italy,Italy,IT,306.42,390.02,38.82,34.51,,false,
2021-04-21 16:00:00,Italy,Italy,IT,323.91,408.54,36.28,31.62,,false,
2021-04-21 17:00:00,Italy,Italy,IT,317.36,399.23,37.87,32.25,,false,
2021-04-21 18:00:00,Italy,Italy,IT,324.26,404.67,38.34,33.61,,false,
2021-04-21 19:00:00,Italy,Italy,IT,340.73,426.49,34.16,30.34,,false,
2021-04-21 20:00:00,Italy,Italy,IT,358.92,451.41,28.77,25.85,,false,
2021-04-21 21:00:00,Italy,Italy,IT,377.93,477.49,22.99,21.49,,false,
2021-04-21 22:00:00,Italy,Italy,IT,359.54,453.52,28.65,23.83,,false,
2021-04-21 23:00:00,Italy,Italy,IT,351.68,444.11,30.66,24.54,,false,
2021-04-22 00:00:00,Italy,Italy,IT,350.73,442.53,31.35,25.35,,false,
2021-04-22 01:00:00,Italy,Italy,IT,332.92,420.67,35.37,27.24,,false,
2021-04-22 02:00:00,Italy,Italy,IT,325.67,412.34,36.32,27.91,,false,
2021-04-22 03:00:00,Italy,Italy,IT,336.08,424.77,33.81,26.38,,false,
2021-04-22 04:00:00,Italy,Italy,IT,338.58,428.67,32.04,25.79,,false,
2021-04-22 05:00:00,Italy,Italy,IT,336.74,424.19,33.2,29.32,,false,
2021-04-22 06:00:00,Italy,Italy,IT,320.5,403.37,37.54,34.54,,false,
2021-04-22 07:00:00,Italy,Italy,IT,300.53,381.8,40.39,37.07,,false,
2021-04-22 08:00:00,Italy,Italy,IT,296.08,377.86,40.54,37.91,,false,
2021-04-22 09:00:00,Italy,Italy,IT,286.12,367.13,41.99,38.52,,false,
2021-04-22 10:00:00,Italy,Italy,IT,278.28,359.86,42.27,39.15,,false,
2021-04-22 11:00:00,Italy,Italy,IT,264.6,343.28,45.29,41,,false,
2021-04-22 12:00:00,Italy,Italy,IT,260.56,338.22,46.2,40.81,,false,
2021-04-22 13:00:00,Italy,Italy,IT,266.26,344.85,45.07,39,,false,
2021-04-22 14:00:00,Italy,Italy,IT,277.49,357.99,42.6,36.53,,false,
2021-04-22 15:00:00,Italy,Italy,IT,296.8,381.63,38.18,32.74,,false,
2021-04-22 16:00:00,Italy,Italy,IT,310.86,397.71,35.49,30.08,,false,
2021-04-22 17:00:00,Italy,Italy,IT,312.41,397.68,35.74,30.27,,false,
2021-04-22 18:00:00,Italy,Italy,IT,313.86,398.27,36.04,30.42,,false,
2021-04-22 19:00:00,Italy,Italy,IT,331.73,421.06,32.01,27.2,,false,
2021-04-22 20:00:00,Italy,Italy,IT,342.43,436.69,28.46,24.26,,false,
2021-04-22 21:00:00,Italy,Italy,IT,358.9,457.21,24.76,21.84,,false,
2021-04-22 22:00:00,Italy,Italy,IT,340.14,433.43,29.43,23.32,,false,
2021-04-22 23:00:00,Italy,Italy,IT,313.91,402.28,34.71,25.56,,false,
2021-04-23 00:00:00,Italy,Italy,IT,305.7,392.17,36.73,26.81,,false,
2021-04-23 01:00:00,Italy,Italy,IT,296.78,380.98,38.86,28.03,,false,
2021-04-23 02:00:00,Italy,Italy,IT,294.38,378.88,38.85,28.05,,false,
2021-04-23 03:00:00,Italy,Italy,IT,311.83,399.57,34.92,26.3,,false,
2021-04-23 04:00:00,Italy,Italy,IT,308.62,395.79,34.71,28.4,,false,
2021-04-23 05:00:00,Italy,Italy,IT,282.46,362.16,41.15,34.83,,false,
2021-04-23 06:00:00,Italy,Italy,IT,256.68,330.23,47.12,41.5,,false,
2021-04-23 07:00:00,Italy,Italy,IT,247.28,320.28,48.82,43.06,,false,
2021-04-23 08:00:00,Italy,Italy,IT,239.03,311.82,50.34,44.54,,false,
2021-04-23 09:00:00,Italy,Italy,IT,229.12,300.06,52.73,47.03,,false,
2021-04-23 10:00:00,Italy,Italy,IT,221.65,291.39,54.39,49.09,,false,
2021-04-23 11:00:00,Italy,Italy,IT,207.71,275.3,56.84,50.9,,false,
2021-04-23 12:00:00,Italy,Italy,IT,207.36,274.95,56.66,49.84,,false,
2021-04-23 13:00:00,Italy,Italy,IT,216,285.19,54.67,46.71,,false,
2021-04-23 14:00:00,Italy,Italy,IT,229.31,300.12,52.39,44.46,,false,
2021-04-23 15:00:00,Italy,Italy,IT,248.64,323.35,48.06,40.13,,false,
2021-04-23 16:00:00,Italy,Italy,IT,273.16,353.62,41.67,33.93,,false,
2021-04-23 17:00:00,Italy,Italy,IT,275.86,354.73,41.73,34.33,,false,
2021-04-23 18:00:00,Italy,Italy,IT,274.03,351.9,42.38,35.31,,false,
2021-04-23 19:00:00,Italy,Italy,IT,287.31,368.49,39.61,34.04,,false,
2021-04-23 20:00:00,Italy,Italy,IT,303.94,390.38,35.41,30.63,,false,
2021-04-23 21:00:00,Italy,Italy,IT,299.98,384.72,37.29,31.75,,false,
2021-04-23 22:00:00,Italy,Italy,IT,272.42,347.38,46.16,36.48,,false,
2021-04-23 23:00:00,Italy,Italy,IT,257.95,329.3,49.83,38.67,,false,
2021-04-24 00:00:00,Italy,Italy,IT,249.53,318.72,52.02,40.15,,false,
2021-04-24 01:00:00,Italy,Italy,IT,249.68,319.33,51.88,40.65,,false,
2021-04-24 02:00:00,Italy,Italy,IT,243.08,311.25,53.31,41.23,,false,
2021-04-24 03:00:00,Italy,Italy,IT,247.17,315.65,52.64,41.63,,false,
2021-04-24 04:00:00,Italy,Italy,IT,247.61,316.79,51.94,41,,false,
2021-04-24 05:00:00,Italy,Italy,IT,236.17,304.5,53.21,43.81,,false,
2021-04-24 06:00:00,Italy,Italy,IT,220.96,287.05,56.04,49.75,,false,
2021-04-24 07:00:00,Italy,Italy,IT,213.85,278.53,57.91,54.17,,false,
2021-04-24 08:00:00,Italy,Italy,IT,202.56,266.08,59.9,57.81,,false,
2021-04-24 09:00:00,Italy,Italy,IT,184.56,246.34,62.84,60.57,,false,
2021-04-24 10:00:00,Italy,Italy,IT,172.02,231.53,65.74,63.68,,false,
2021-04-24 11:00:00,Italy,Italy,IT,162.57,220.42,67.66,65.45,,false,
2021-04-24 12:00:00,Italy,Italy,IT,169.73,229,66.23,64.16,,false,
2021-04-24 13:00:00,Italy,Italy,IT,182.53,244.49,63.53,61.52,,false,
2021-04-24 14:00:00,Italy,Italy,IT,204,269.76,59.17,56.79,,false,
2021-04-24 15:00:00,Italy,Italy,IT,219.52,286.96,56.16,51.47,,false,
2021-04-24 16:00:00,Italy,Italy,IT,241.1,306.4,55.51,48.73,,false,
2021-04-24 17:00:00,Italy,Italy,IT,252.11,310.49,58.54,50.03,,false,
2021-04-24 18:00:00,Italy,Italy,IT,260.76,322.04,55.84,47.3,,false,
2021-04-24 19:00:00,Italy,Italy,IT,273.8,338.19,53.05,44.11,,false,
2021-04-24 20:00:00,Italy,Italy,IT,285.37,352.68,50.82,41.16,,false,
2021-04-24 21:00:00,Italy,Italy,IT,296.12,373.13,44.18,34.65,,false,
2021-04-24 22:00:00,Italy,Italy,IT,297.6,372.44,45.8,36.17,,false,
2021-04-24 23:00:00,Italy,Italy,IT,298.87,377.67,43.43,32.98,,false,
2021-04-25 00:00:00,Italy,Italy,IT,309.65,389.44,42.36,31.68,,false,
2021-04-25 01:00:00,Italy,Italy,IT,305.2,384.27,43.15,31.68,,false,
2021-04-25 02:00:00,Italy,Italy,IT,299.58,377.06,44.56,32.35,,false,
2021-04-25 03:00:00,Italy,Italy,IT,330.22,411.59,39.67,31.92,,false,
2021-04-25 04:00:00,Italy,Italy,IT,320.71,400.78,41.2,33.8,,false,
2021-04-25 05:00:00,Italy,Italy,IT,296.14,371.88,46.16,39.37,,false,
2021-04-25 06:00:00,Italy,Italy,IT,245,311.58,56.42,50.66,,false,
2021-04-25 07:00:00,Italy,Italy,IT,221.53,285.38,60.24,56.85,,false,
2021-04-25 08:00:00,Italy,Italy,IT,211.69,275.17,61.62,60.03,,false,
2021-04-25 09:00:00,Italy,Italy,IT,206.86,269.33,62.45,61.16,,false,
2021-04-25 10:00:00,Italy,Italy,IT,201.04,263.23,63.18,62.68,,false,
2021-04-25 11:00:00,Italy,Italy,IT,194.59,255.7,64.65,63.67,,false,
2021-04-25 12:00:00,Italy,Italy,IT,195.89,256.93,64.65,63.37,,false,
2021-04-25 13:00:00,Italy,Italy,IT,206.43,269.27,62.45,60.73,,false,
2021-04-25 14:00:00,Italy,Italy,IT,221.69,287.25,59.14,56.89,,false,
2021-04-25 15:00:00,Italy,Italy,IT,248.63,317.2,54.51,50.81,,false,
2021-04-25 16:00:00,Italy,Italy,IT,279.2,351.92,48.64,43.31,,false,
2021-04-25 17:00:00,Italy,Italy,IT,308.96,379.63,47.16,41.85,,false,
2021-04-25 18:00:00,Italy,Italy,IT,313.85,380.92,48.98,44.33,,false,
2021-04-25 19:00:00,Italy,Italy,IT,329.38,400.76,45.42,40.75,,false,
2021-04-25 20:00:00,Italy,Italy,IT,329.64,407.86,41.28,36.23,,false,
2021-04-25 21:00:00,Italy,Italy,IT,326.45,410.44,38.19,32.9,,false,
2021-04-25 22:00:00,Italy,Italy,IT,307.75,387.08,42.88,34.11,,false,
2021-04-25 23:00:00,Italy,Italy,IT,301.08,377.7,45.58,35.82,,false,
2021-04-26 00:00:00,Italy,Italy,IT,304.57,382.96,44.3,34.13,,false,
2021-04-26 01:00:00,Italy,Italy,IT,305.78,384.5,43.8,33.4,,false,
2021-04-26 02:00:00,Italy,Italy,IT,311.95,392.58,41.75,31.58,,false,
2021-04-26 03:00:00,Italy,Italy,IT,313.28,393.93,41.28,30.77,,false,
2021-04-26 04:00:00,Italy,Italy,IT,319.53,402.16,38.64,31.42,,false,
2021-04-26 05:00:00,Italy,Italy,IT,293.03,370.54,43.18,37.66,,false,
2021-04-26 06:00:00,Italy,Italy,IT,269.82,340.72,49.04,44.24,,false,
2021-04-26 07:00:00,Italy,Italy,IT,255.39,325.59,50.86,45.89,,false,
2021-04-26 08:00:00,Italy,Italy,IT,247.4,318.46,51.35,45.88,,false,
2021-04-26 09:00:00,Italy,Italy,IT,244.26,315.1,51.91,45.94,,false,
2021-04-26 10:00:00,Italy,Italy,IT,246.8,317.57,51.83,46.68,,false,
2021-04-26 11:00:00,Italy,Italy,IT,246.92,319.79,50.49,45.2,,false,
2021-04-26 12:00:00,Italy,Italy,IT,253.19,326.09,49.74,44.42,,false,
2021-04-26 13:00:00,Italy,Italy,IT,259.12,333.78,48.1,41.63,,false,
2021-04-26 14:00:00,Italy,Italy,IT,273.92,350.16,45.75,39.15,,false,
2021-04-26 15:00:00,Italy,Italy,IT,282.16,358.54,44.75,37.41,,false,
2021-04-26 16:00:00,Italy,Italy,IT,292.74,369.97,42.83,36.82,,false,
2021-04-26 17:00:00,Italy,Italy,IT,284.98,359.49,44.6,38.72,,false,
2021-04-26 18:00:00,Italy,Italy,IT,291.78,365.56,44.55,39.11,,false,
2021-04-26 19:00:00,Italy,Italy,IT,296.74,375.47,41.34,34.99,,false,
2021-04-26 20:00:00,Italy,Italy,IT,310.89,394.07,38.02,31.11,,false,
2021-04-26 21:00:00,Italy,Italy,IT,302.24,383,40.84,32.81,,false,
2021-04-26 22:00:00,Italy,Italy,IT,286.91,363.35,45.05,34.37,,false,
2021-04-26 23:00:00,Italy,Italy,IT,283.58,359.41,46,33.97,,false,
2021-04-27 00:00:00,Italy,Italy,IT,283.93,359.51,46.37,33.76,,false,
2021-04-27 01:00:00,Italy,Italy,IT,287.77,363.94,45.57,33.68,,false,
2021-04-27 02:00:00,Italy,Italy,IT,293.29,371.83,43.59,31.78,,false,
2021-04-27 03:00:00,Italy,Italy,IT,304.74,385.89,40.65,31.02,,false,
2021-04-27 04:00:00,Italy,Italy,IT,306.06,386.26,40.68,32.55,,false,
2021-04-27 05:00:00,Italy,Italy,IT,295.27,372.05,43.2,36.2,,false,
2021-04-27 06:00:00,Italy,Italy,IT,282.87,353.35,47.99,42.27,,false,
2021-04-27 07:00:00,Italy,Italy,IT,279.43,351.77,47.34,42.12,,false,
2021-04-27 08:00:00,Italy,Italy,IT,276.98,349.33,47.73,43.02,,false,
2021-04-27 09:00:00,Italy,Italy,IT,276.58,351.14,46.51,41.8,,false,
2021-04-27 10:00:00,Italy,Italy,IT,279.31,356.37,45.1,40.43,,false,
2021-04-27 11:00:00,Italy,Italy,IT,281.1,359.37,44.13,39.15,,false,
2021-04-27 12:00:00,Italy,Italy,IT,275.82,352.57,45.49,39.8,,false,
2021-04-27 13:00:00,Italy,Italy,IT,278.31,355.79,44.74,38.09,,false,
2021-04-27 14:00:00,Italy,Italy,IT,293.69,374.29,41.4,34.94,,false,
2021-04-27 15:00:00,Italy,Italy,IT,298.27,379.55,40.52,33.53,,false,
2021-04-27 16:00:00,Italy,Italy,IT,299.8,380.87,40.25,33.04,,false,
2021-04-27 17:00:00,Italy,Italy,IT,294.32,372.48,42.05,35.09,,false,
2021-04-27 18:00:00,Italy,Italy,IT,300.47,378.75,41.76,35.09,,false,
2021-04-27 19:00:00,Italy,Italy,IT,314.83,397.72,38.22,31.27,,false,
2021-04-27 20:00:00,Italy,Italy,IT,319.07,403.56,37.07,28.8,,false,
2021-04-27 21:00:00,Italy,Italy,IT,322.06,408.19,36.33,28.54,,false,
2021-04-27 22:00:00,Italy,Italy,IT,332.59,419.34,35.67,27.66,,false,
2021-04-27 23:00:00,Italy,Italy,IT,322.37,407.22,38.09,28.51,,false,
2021-04-28 00:00:00,Italy,Italy,IT,321.57,406.37,38.39,28.72,,false,
2021-04-28 01:00:00,Italy,Italy,IT,316.8,400.44,39.46,28.67,,false,
2021-04-28 02:00:00,Italy,Italy,IT,324.31,410,37.57,27.15,,false,
2021-04-28 03:00:00,Italy,Italy,IT,334.3,421.74,35.29,26.18,,false,
2021-04-28 04:00:00,Italy,Italy,IT,326.96,412.71,36.16,28.3,,false,
2021-04-28 05:00:00,Italy,Italy,IT,309.74,389.76,40.41,34.08,,false,
2021-04-28 06:00:00,Italy,Italy,IT,296.71,370.61,45,40.56,,false,
2021-04-28 07:00:00,Italy,Italy,IT,281.73,358.08,44.82,41.04,,false,
2021-04-28 08:00:00,Italy,Italy,IT,273.47,348.51,46.77,43.37,,false,
2021-04-28 09:00:00,Italy,Italy,IT,259.98,334.23,48.66,45.38,,false,
2021-04-28 10:00:00,Italy,Italy,IT,263.62,340.2,47.06,44.79,,false,
2021-04-28 11:00:00,Italy,Italy,IT,259.08,335.65,47.67,43.72,,false,
2021-04-28 12:00:00,Italy,Italy,IT,265.12,341.65,47.15,42.69,,false,
2021-04-28 13:00:00,Italy,Italy,IT,271.34,348.08,46.5,41.04,,false,
2021-04-28 14:00:00,Italy,Italy,IT,286.68,366.29,43.35,37.69,,false,
2021-04-28 15:00:00,Italy,Italy,IT,301.33,383.25,40.6,34.36,,false,
2021-04-28 16:00:00,Italy,Italy,IT,310.38,393.87,38.64,31.79,,false,
2021-04-28 17:00:00,Italy,Italy,IT,319.11,402.59,37.87,32.55,,false,
2021-04-28 18:00:00,Italy,Italy,IT,318.69,401.21,38.62,33.16,,false,
2021-04-28 19:00:00,Italy,Italy,IT,334.94,421.78,34.84,29.72,,false,
2021-04-28 20:00:00,Italy,Italy,IT,348.76,438.77,32.12,27.26,,false,
2021-04-28 21:00:00,Italy,Italy,IT,346.26,436.67,32.06,28.15,,false,
2021-04-28 22:00:00,Italy,Italy,IT,332.21,418.19,36.43,30.05,,false,
2021-04-28 23:00:00,Italy,Italy,IT,310.44,391.5,41.55,32.04,,false,
2021-04-29 00:00:00,Italy,Italy,IT,305.11,385.13,42.73,32.39,,false,
2021-04-29 01:00:00,Italy,Italy,IT,294.74,372.53,44.77,33.19,,false,
2021-04-29 02:00:00,Italy,Italy,IT,293.01,370.31,45.05,33.75,,false,
2021-04-29 03:00:00,Italy,Italy,IT,306.35,386.16,42.28,32.77,,false,
2021-04-29 04:00:00,Italy,Italy,IT,314.2,397.76,38.22,30.61,,false,
2021-04-29 05:00:00,Italy,Italy,IT,304.57,385.64,39.96,35.23,,false,
2021-04-29 06:00:00,Italy,Italy,IT,288.7,365.16,43.81,40.01,,false,
2021-04-29 07:00:00,Italy,Italy,IT,279.35,355.01,45.08,41.41,,false,
2021-04-29 08:00:00,Italy,Italy,IT,277.71,354.42,44.77,40.04,,false,
2021-04-29 09:00:00,Italy,Italy,IT,273.66,349.83,45.67,40.95,,false,
2021-04-29 10:00:00,Italy,Italy,IT,282.81,359.38,44.93,41.42,,false,
2021-04-29 11:00:00,Italy,Italy,IT,283.36,361.44,43.83,40.28,,false,
2021-04-29 12:00:00,Italy,Italy,IT,291.34,369.7,42.76,38.68,,false,
2021-04-29 13:00:00,Italy,Italy,IT,288.88,367.57,42.69,37.47,,false,
2021-04-29 14:00:00,Italy,Italy,IT,283.95,361.78,43.4,38.07,,false,
2021-04-29 15:00:00,Italy,Italy,IT,293.31,372.89,41.72,35.82,,false,
2021-04-29 16:00:00,Italy,Italy,IT,300.87,381.18,40.62,34.54,,false,
2021-04-29 17:00:00,Italy,Italy,IT,302.46,382.17,40.82,35.54,,false,
2021-04-29 18:00:00,Italy,Italy,IT,311.84,391.79,40.04,35.47,,false,
2021-04-29 19:00:00,Italy,Italy,IT,314.58,398.13,37.63,32.58,,false,
2021-04-29 20:00:00,Italy,Italy,IT,319.67,406.32,35.62,30.44,,false,
2021-04-29 21:00:00,Italy,Italy,IT,335.13,426.23,31.8,29.03,,false,
2021-04-29 22:00:00,Italy,Italy,IT,321.57,409.9,35.07,30.32,,false,
2021-04-29 23:00:00,Italy,Italy,IT,309.32,393.99,38.89,31.78,,false,
2021-04-30 00:00:00,Italy,Italy,IT,297.3,378.66,42.32,33.07,,false,
2021-04-30 01:00:00,Italy,Italy,IT,291.32,370.95,44.04,33.82,,false,
2021-04-30 02:00:00,Italy,Italy,IT,296.52,378.74,41.95,31.73,,false,
2021-04-30 03:00:00,Italy,Italy,IT,319.78,405.76,36.87,29.37,,false,
2021-04-30 04:00:00,Italy,Italy,IT,332.45,422.71,32.14,28.58,,false,
2021-04-30 05:00:00,Italy,Italy,IT,319.48,405.1,35.61,34.39,,false,
2021-04-30 06:00:00,Italy,Italy,IT,291.5,370.39,42.06,40.94,,false,
2021-04-30 07:00:00,Italy,Italy,IT,279.6,357.88,43.63,42.91,,false,
2021-04-30 08:00:00,Italy,Italy,IT,270.07,348.25,44.45,43.79,,false,
2021-04-30 09:00:00,Italy,Italy,IT,266.19,343.76,45.43,44.67,,false,
2021-04-30 10:00:00,Italy,Italy,IT,271.96,350.84,44.42,44.16,,false,
2021-04-30 11:00:00,Italy,Italy,IT,262.53,339.3,46.7,46.12,,false,
2021-04-30 12:00:00,Italy,Italy,IT,248.29,322.21,49.48,46.32,,false,
2021-04-30 13:00:00,Italy,Italy,IT,247.02,319.35,50.54,46.18,,false,
2021-04-30 14:00:00,Italy,Italy,IT,264.37,338.2,48,43.15,,false,
2021-04-30 15:00:00,Italy,Italy,IT,290.82,369.34,42.56,38.61,,false,
2021-04-30 16:00:00,Italy,Italy,IT,311.48,392.73,38.85,35.78,,false,
2021-04-30 17:00:00,Italy,Italy,IT,314.22,393.91,39.4,36.35,,false,
2021-04-30 18:00:00,Italy,Italy,IT,317.89,397.66,39.17,36.07,,false,
2021-04-30 19:00:00,Italy,Italy,IT,336.92,421.11,35.12,33.85,,false,
2021-04-30 20:00:00,Italy,Italy,IT,346.79,434.1,32.39,31.06,,false,
2021-04-30 21:00:00,Italy,Italy,IT,337.16,422.66,34.52,32.3,,false,
2021-04-30 22:00:00,Italy,Italy,IT,321.5,401.1,40.29,36.64,,false,
2021-04-30 23:00:00,Italy,Italy,IT,323.18,404.17,39.84,35.58,,false,
2021-05-01 00:00:00,Italy,Italy,IT,328.4,409.56,39.92,35.87,,false,
2021-05-01 01:00:00,Italy,Italy,IT,324.21,404.88,40.6,36.35,,false,
2021-05-01 02:00:00,Italy,Italy,IT,321.04,401.19,41.02,36.57,,false,
2021-05-01 03:00:00,Italy,Italy,IT,318.49,396.28,42.8,38.45,,false,
2021-05-01 04:00:00,Italy,Italy,IT,289.55,363.03,47.74,43.35,,false,
2021-05-01 05:00:00,Italy,Italy,IT,269,339.47,50.92,47.32,,false,
2021-05-01 06:00:00,Italy,Italy,IT,257.95,327.17,52.52,49.93,,false,
2021-05-01 07:00:00,Italy,Italy,IT,240.02,305.69,56.05,53.78,,false,
2021-05-01 08:00:00,Italy,Italy,IT,229.03,292.84,58.22,56.96,,false,
2021-05-01 09:00:00,Italy,Italy,IT,224.72,288.51,58.73,57.17,,false,
2021-05-01 10:00:00,Italy,Italy,IT,235.45,301.02,56.73,55.52,,false,
2021-05-01 11:00:00,Italy,Italy,IT,233.62,297.86,57.57,56.2,,false,
2021-05-01 12:00:00,Italy,Italy,IT,226.99,292.05,57.08,54.76,,false,
2021-05-01 13:00:00,Italy,Italy,IT,239.06,306.85,54.38,51.64,,false,
2021-05-01 14:00:00,Italy,Italy,IT,237.36,303.46,55.54,51.91,,false,
2021-05-01 15:00:00,Italy,Italy,IT,239.9,305.53,55.27,51.5,,false,
2021-05-01 16:00:00,Italy,Italy,IT,236.09,298.82,56.8,53,,false,
2021-05-01 17:00:00,Italy,Italy,IT,235.55,299.01,56.25,52.55,,false,
2021-05-01 18:00:00,Italy,Italy,IT,242.6,307.69,54.66,52.06,,false,
2021-05-01 19:00:00,Italy,Italy,IT,250.13,317.35,52.95,51.07,,false,
2021-05-01 20:00:00,Italy,Italy,IT,250.58,317.67,53.38,50.71,,false,
2021-05-01 21:00:00,Italy,Italy,IT,263.29,333.04,51.16,50.46,,false,
2021-05-01 22:00:00,Italy,Italy,IT,254.83,322.65,53.76,53.07,,false,
2021-05-01 23:00:00,Italy,Italy,IT,244.71,310.57,56.08,55.41,,false,
2021-05-02 00:00:00,Italy,Italy,IT,267.93,339,51.39,51.01,,false,
2021-05-02 01:00:00,Italy,Italy,IT,273.09,345.22,50.41,49.88,,false,
2021-05-02 02:00:00,Italy,Italy,IT,273.51,345.07,50.73,49.6,,false,
2021-05-02 03:00:00,Italy,Italy,IT,267.89,337.58,51.43,50.02,,false,
2021-05-02 04:00:00,Italy,Italy,IT,266.8,336.9,51.32,50.22,,false,
2021-05-02 05:00:00,Italy,Italy,IT,246.45,312.6,55.43,54.29,,false,
2021-05-02 06:00:00,Italy,Italy,IT,213.15,274.43,61.25,60.52,,false,
2021-05-02 07:00:00,Italy,Italy,IT,195.18,254.07,64.5,63.51,,false,
2021-05-02 08:00:00,Italy,Italy,IT,191.11,250.14,65,64.2,,false,
2021-05-02 09:00:00,Italy,Italy,IT,191.63,251.54,64.64,64.64,,false,
2021-05-02 10:00:00,Italy,Italy,IT,188.39,247.65,65.35,65.34,,false,
2021-05-02 11:00:00,Italy,Italy,IT,188.65,247.73,65.52,65.52,,false,
2021-05-02 12:00:00,Italy,Italy,IT,190.01,248.26,65.92,65.41,,false,
2021-05-02 13:00:00,Italy,Italy,IT,198.81,258.54,64.32,63.21,,false,
2021-05-02 14:00:00,Italy,Italy,IT,204.2,265.04,62.66,62.39,,false,
2021-05-02 15:00:00,Italy,Italy,IT,217.08,279.08,60.5,59.73,,false,
2021-05-02 16:00:00,Italy,Italy,IT,226.74,288.13,59.27,57.41,,false,
2021-05-02 17:00:00,Italy,Italy,IT,246.76,311.52,55.09,53.1,,false,
2021-05-02 18:00:00,Italy,Italy,IT,270.34,331.2,55.57,54.8,,false,
2021-05-02 19:00:00,Italy,Italy,IT,285.44,346.11,54.49,54.39,,false,
2021-05-02 20:00:00,Italy,Italy,IT,290.62,354.94,52.03,51.98,,false,
2021-05-02 21:00:00,Italy,Italy,IT,282.29,352.74,48.89,48.83,,false,
2021-05-02 22:00:00,Italy,Italy,IT,273.32,343.61,50.08,49.44,,false,
2021-05-02 23:00:00,Italy,Italy,IT,275.66,344.79,50.55,50.31,,false,
2021-05-03 00:00:00,Italy,Italy,IT,284.7,355.85,48.71,48.52,,false,
2021-05-03 01:00:00,Italy,Italy,IT,287.88,360.14,48.1,47.47,,false,
2021-05-03 02:00:00,Italy,Italy,IT,291.39,363.85,47.7,47.06,,false,
2021-05-03 03:00:00,Italy,Italy,IT,305.89,381.53,44.08,43.12,,false,
2021-05-03 04:00:00,Italy,Italy,IT,307.09,384.05,42.48,40.94,,false,
2021-05-03 05:00:00,Italy,Italy,IT,297.7,366.96,47.76,47.24,,false,
2021-05-03 06:00:00,Italy,Italy,IT,273.07,338.81,51.84,51.18,,false,
2021-05-03 07:00:00,Italy,Italy,IT,246.11,312.44,53.7,51.28,,false,
2021-05-03 08:00:00,Italy,Italy,IT,233.48,300.29,54.76,53.16,,false,
2021-05-03 09:00:00,Italy,Italy,IT,219.56,285.86,56.75,54,,false,
2021-05-03 10:00:00,Italy,Italy,IT,203.14,266.21,60.64,57.66,,false,
2021-05-03 11:00:00,Italy,Italy,IT,198.29,260.27,61.82,57.94,,false,
2021-05-03 12:00:00,Italy,Italy,IT,204.43,267.82,60.32,55.46,,false,
2021-05-03 13:00:00,Italy,Italy,IT,209.2,273.32,59.25,53.44,,false,
2021-05-03 14:00:00,Italy,Italy,IT,221.07,287.52,56.6,50.33,,false,
2021-05-03 15:00:00,Italy,Italy,IT,239.18,308.35,53.11,46.97,,false,
2021-05-03 16:00:00,Italy,Italy,IT,269.15,344,46.59,41.67,,false,
2021-05-03 17:00:00,Italy,Italy,IT,288.61,362.47,45.43,41.81,,false,
2021-05-03 18:00:00,Italy,Italy,IT,298.92,372.4,44.76,41.28,,false,
2021-05-03 19:00:00,Italy,Italy,IT,298.11,375.14,42.52,37.97,,false,
2021-05-03 20:00:00,Italy,Italy,IT,308.41,390.26,38.86,33.47,,false,
2021-05-03 21:00:00,Italy,Italy,IT,307.25,390.35,38.59,32.74,,false,
