Datetime (UTC),Country,Zone name,Carbon intensity
2020-06-02 03:00:00,Italy,IT-North,367.62602223651567
2020-06-02 04:00:00,Italy,IT-North,365.9961776947253
2020-06-02 05:00:00,Italy,IT-North,355.12820725732803
2020-06-02 06:00:00,Italy,IT-North,335.9216062714983
2020-06-02 07:00:00,Italy,IT-North,318.7095894449768
2020-06-02 08:00:00,Italy,IT-North,301.03674774975826
2020-06-02 09:00:00,Italy,IT-North,286.5305592642041
2020-06-02 10:00:00,Italy,IT-North,288.2563609808594
2020-06-02 11:00:00,Italy,IT-North,283.41777504420696
2020-06-02 12:00:00,Italy,IT-North,293.7096797884841
2020-06-02 13:00:00,Italy,IT-North,302.92327630896835
2020-06-02 14:00:00,Italy,IT-North,321.1259076386871
2020-06-02 15:00:00,Italy,IT-North,336.0206008583691
2020-06-02 16:00:00,Italy,IT-North,364.59369306236863
2020-06-02 17:00:00,Italy,IT-North,349.2769015285305
2020-06-02 18:00:00,Italy,IT-North,351.57387838898626
2020-06-02 19:00:00,Italy,IT-North,356.9961047522023
2020-06-02 20:00:00,Italy,IT-North,369.71468057038754
2020-06-02 21:00:00,Italy,IT-North,373.5221385144065
2020-06-02 22:00:00,Italy,IT-North,370.8624243782209
2020-06-02 23:00:00,Italy,IT-North,378.5741653867917
2020-06-03 00:00:00,Italy,IT-North,379.48726269673864
2020-06-03 01:00:00,Italy,IT-North,380.81517229701126
2020-06-03 02:00:00,Italy,IT-North,381.33184969613967
2020-06-03 03:00:00,Italy,IT-North,378.5454845633152
2020-06-03 04:00:00,Italy,IT-North,374.9816923420407
2020-06-03 05:00:00,Italy,IT-North,350.25589508366176
2020-06-03 06:00:00,Italy,IT-North,331.3148941028715
2020-06-03 07:00:00,Italy,IT-North,320.4467643142477
2020-06-03 08:00:00,Italy,IT-North,311.9320541392618
2020-06-03 09:00:00,Italy,IT-North,306.06445753288926
2020-06-03 10:00:00,Italy,IT-North,305.39000911369334
2020-06-03 11:00:00,Italy,IT-North,301.37916857012334
2020-06-03 12:00:00,Italy,IT-North,311.93103836835877
2020-06-03 13:00:00,Italy,IT-North,314.1441606854727
2020-06-03 14:00:00,Italy,IT-North,320.2689798158424
2020-06-03 15:00:00,Italy,IT-North,337.4553737448866
2020-06-03 16:00:00,Italy,IT-North,358.183518048418
2020-06-03 17:00:00,Italy,IT-North,353.6980589098296
2020-06-03 18:00:00,Italy,IT-North,359.98161260849696
2020-06-03 19:00:00,Italy,IT-North,365.9457247728504
2020-06-03 20:00:00,Italy,IT-North,366.89781153915726
2020-06-03 21:00:00,Italy,IT-North,374.8987091675448
2020-06-03 22:00:00,Italy,IT-North,370.4565692544321
2020-06-03 23:00:00,Italy,IT-North,368.74571816946076
2020-06-04 00:00:00,Italy,IT-North,370.57814324639935
2020-06-04 01:00:00,Italy,IT-North,373.7087242962667
2020-06-04 02:00:00,Italy,IT-North,372.14064054107814
2020-06-04 03:00:00,Italy,IT-North,366.26138018052995
2020-06-04 04:00:00,Italy,IT-North,362.6039850560399
2020-06-04 05:00:00,Italy,IT-North,340.82246523558786
2020-06-04 06:00:00,Italy,IT-North,345.7574540586589
2020-06-04 07:00:00,Italy,IT-North,337.29381327334085
2020-06-04 08:00:00,Italy,IT-North,337.59056033480584
2020-06-04 09:00:00,Italy,IT-North,343.4430822080076
2020-06-04 10:00:00,Italy,IT-North,345.0290665855882
2020-06-04 11:00:00,Italy,IT-North,347.12910150260655
2020-06-04 12:00:00,Italy,IT-North,352.9125876295056
2020-06-04 13:00:00,Italy,IT-North,359.155449330784
2020-06-04 14:00:00,Italy,IT-North,349.94745222929936
2020-06-04 15:00:00,Italy,IT-North,349.37544315764603
2020-06-04 16:00:00,Italy,IT-North,352.2015081692501
2020-06-04 17:00:00,Italy,IT-North,354.8554474933426
2020-06-04 18:00:00,Italy,IT-North,362.39780909594435
2020-06-04 19:00:00,Italy,IT-North,358.87297331801346
2020-06-04 20:00:00,Italy,IT-North,358.0157317325606
2020-06-04 21:00:00,Italy,IT-North,359.22497874642545
2020-06-04 22:00:00,Italy,IT-North,358.7320163995528
2020-06-04 23:00:00,Italy,IT-North,364.2525502907808
2020-06-05 00:00:00,Italy,IT-North,365.52015975656144
2020-06-05 01:00:00,Italy,IT-North,362.9237189440994
2020-06-05 02:00:00,Italy,IT-North,361.69661368348306
2020-06-05 03:00:00,Italy,IT-North,360.5888699091971
2020-06-05 04:00:00,Italy,IT-North,361.83507753418377
2020-06-05 05:00:00,Italy,IT-North,342.1708176100629
2020-06-05 06:00:00,Italy,IT-North,334.049866378575
2020-06-05 07:00:00,Italy,IT-North,321.84799362211004
2020-06-05 08:00:00,Italy,IT-North,313.3269403024396
2020-06-05 09:00:00,Italy,IT-North,295.7066959385291
2020-06-05 10:00:00,Italy,IT-North,290.3971495055265
2020-06-05 11:00:00,Italy,IT-North,284.65251956947156
2020-06-05 12:00:00,Italy,IT-North,289.366024295618
2020-06-05 13:00:00,Italy,IT-North,295.82773329833304
2020-06-05 14:00:00,Italy,IT-North,305.15473670283137
2020-06-05 15:00:00,Italy,IT-North,315.82290026246716
2020-06-05 16:00:00,Italy,IT-North,330.3237121667669
2020-06-05 17:00:00,Italy,IT-North,348.566560314982
2020-06-05 18:00:00,Italy,IT-North,358.1973333333333
2020-06-05 19:00:00,Italy,IT-North,363.8268416596105
2020-06-05 20:00:00,Italy,IT-North,372.442125927003
2020-06-05 21:00:00,Italy,IT-North,369.0407508799375
2020-06-05 22:00:00,Italy,IT-North,364.31919191919195
2020-06-05 23:00:00,Italy,IT-North,361.414520852267
2020-06-06 00:00:00,Italy,IT-North,349.4901635720601
2020-06-06 01:00:00,Italy,IT-North,354.9962281403589
2020-06-06 02:00:00,Italy,IT-North,362.32208019228665
2020-06-06 03:00:00,Italy,IT-North,360.0521341463415
2020-06-06 04:00:00,Italy,IT-North,356.0935265889727
2020-06-06 05:00:00,Italy,IT-North,338.2154356060606
2020-06-06 06:00:00,Italy,IT-North,315.6760316798666
2020-06-06 07:00:00,Italy,IT-North,290.2336269015213
2020-06-06 08:00:00,Italy,IT-North,275.9271302188422
2020-06-06 09:00:00,Italy,IT-North,268.61488746958634
2020-06-06 10:00:00,Italy,IT-North,268.42142374915613
2020-06-06 11:00:00,Italy,IT-North,259.8976274842089
2020-06-06 12:00:00,Italy,IT-North,269.67491892746983
2020-06-06 13:00:00,Italy,IT-North,278.45564778645837
2020-06-06 14:00:00,Italy,IT-North,291.4546287046287
2020-06-06 15:00:00,Italy,IT-North,321.14581998718774
2020-06-06 16:00:00,Italy,IT-North,330.48482120939366
2020-06-06 17:00:00,Italy,IT-North,344.1112053020961
2020-06-06 18:00:00,Italy,IT-North,352.9648890847656
2020-06-06 19:00:00,Italy,IT-North,355.2632321282756
2020-06-06 20:00:00,Italy,IT-North,351.46995581737843
2020-06-06 21:00:00,Italy,IT-North,355.7043591200584
2020-06-06 22:00:00,Italy,IT-North,348.94417384788306
2020-06-06 23:00:00,Italy,IT-North,352.068832546033
2020-06-07 00:00:00,Italy,IT-North,355.4108886477956
2020-06-07 01:00:00,Italy,IT-North,354.4029247642871
2020-06-07 02:00:00,Italy,IT-North,358.96593186372746
2020-06-07 03:00:00,Italy,IT-North,354.74144557982567
2020-06-07 04:00:00,Italy,IT-North,345.747246432334
2020-06-07 05:00:00,Italy,IT-North,332.9392690299533
2020-06-07 06:00:00,Italy,IT-North,312.6847575057737
2020-06-07 07:00:00,Italy,IT-North,295.1364104323953
2020-06-07 08:00:00,Italy,IT-North,294.1351201771031
2020-06-07 09:00:00,Italy,IT-North,296.5375361656769
2020-06-07 10:00:00,Italy,IT-North,303.80507774355885
2020-06-07 11:00:00,Italy,IT-North,287.317838890241
2020-06-07 12:00:00,Italy,IT-North,298.6531319413594
2020-06-07 13:00:00,Italy,IT-North,296.67055393586
2020-06-07 14:00:00,Italy,IT-North,297.90666022388655
2020-06-07 15:00:00,Italy,IT-North,314.42212778647576
2020-06-07 16:00:00,Italy,IT-North,326.70272053970825
2020-06-07 17:00:00,Italy,IT-North,337.6551795012332
2020-06-07 18:00:00,Italy,IT-North,336.62714088397786
2020-06-07 19:00:00,Italy,IT-North,338.2146304983343
2020-06-07 20:00:00,Italy,IT-North,345.47071481406766
2020-06-07 21:00:00,Italy,IT-North,352.79710250436807
2020-06-07 22:00:00,Italy,IT-North,353.1824397565246
2020-06-07 23:00:00,Italy,IT-North,350.4586726574932
2020-06-08 00:00:00,Italy,IT-North,352.3156307752164
2020-06-08 01:00:00,Italy,IT-North,350.6678992604437
2020-06-08 02:00:00,Italy,IT-North,354.0092748735245
2020-06-08 03:00:00,Italy,IT-North,348.8488075332218
2020-06-08 04:00:00,Italy,IT-North,344.58773894862605
2020-06-08 05:00:00,Italy,IT-North,341.95742491478546
2020-06-08 06:00:00,Italy,IT-North,339.1817938992467
2020-06-08 07:00:00,Italy,IT-North,333.2570023837902
2020-06-08 08:00:00,Italy,IT-North,330.3847902357069
2020-06-08 09:00:00,Italy,IT-North,326.96581530497633
2020-06-08 10:00:00,Italy,IT-North,327.75234998221634
2020-06-08 11:00:00,Italy,IT-North,335.4752373203146
2020-06-08 12:00:00,Italy,IT-North,341.56836893635955
2020-06-08 13:00:00,Italy,IT-North,345.408293370945
2020-06-08 14:00:00,Italy,IT-North,346.2935916542474
2020-06-08 15:00:00,Italy,IT-North,343.6859045504994
2020-06-08 16:00:00,Italy,IT-North,352.28589621139764
2020-06-08 17:00:00,Italy,IT-North,354.03482639809164
2020-06-08 18:00:00,Italy,IT-North,352.9773381881419
2020-06-08 19:00:00,Italy,IT-North,360.0751493032515
2020-06-08 20:00:00,Italy,IT-North,358.4796124117845
2020-06-08 21:00:00,Italy,IT-North,361.2646070785843
2020-06-08 22:00:00,Italy,IT-North,358.74899414131437
2020-06-08 23:00:00,Italy,IT-North,361.2528152733239
2020-06-09 00:00:00,Italy,IT-North,359.49549046212786
2020-06-09 01:00:00,Italy,IT-North,361.7008816120906
2020-06-09 02:00:00,Italy,IT-North,360.7669524551831
2020-06-09 03:00:00,Italy,IT-North,358.34770494207356
2020-06-09 04:00:00,Italy,IT-North,348.6127720790592
2020-06-09 05:00:00,Italy,IT-North,347.37022297653186
2020-06-09 06:00:00,Italy,IT-North,337.2619083246047
2020-06-09 07:00:00,Italy,IT-North,335.100382362906
2020-06-09 08:00:00,Italy,IT-North,328.5257057663636
2020-06-09 09:00:00,Italy,IT-North,318.1075131890122
2020-06-09 10:00:00,Italy,IT-North,314.93263577017456
2020-06-09 11:00:00,Italy,IT-North,316.0048653596031
2020-06-09 12:00:00,Italy,IT-North,320.61934527943697
2020-06-09 13:00:00,Italy,IT-North,327.8865695716116
2020-06-09 14:00:00,Italy,IT-North,336.9135790494665
2020-06-09 15:00:00,Italy,IT-North,348.41149106745183
2020-06-09 16:00:00,Italy,IT-North,348.65568980885416
2020-06-09 17:00:00,Italy,IT-North,342.9646422009237
2020-06-09 18:00:00,Italy,IT-North,359.00977712363334
2020-06-09 19:00:00,Italy,IT-North,367.1679589270746
2020-06-09 20:00:00,Italy,IT-North,370.21854720535896
2020-06-09 21:00:00,Italy,IT-North,371.43007799626497
2020-06-09 22:00:00,Italy,IT-North,380.09032016942814
2020-06-09 23:00:00,Italy,IT-North,381.95187235428205
2020-06-10 00:00:00,Italy,IT-North,379.54617396552874
2020-06-10 01:00:00,Italy,IT-North,375.8116764788338
2020-06-10 02:00:00,Italy,IT-North,375.1251848201085
2020-06-10 03:00:00,Italy,IT-North,372.1503236468806
2020-06-10 04:00:00,Italy,IT-North,366.9078228524933
2020-06-10 05:00:00,Italy,IT-North,356.96465773809524
2020-06-10 06:00:00,Italy,IT-North,344.41191453233336
2020-06-10 07:00:00,Italy,IT-North,327.99718463354833
2020-06-10 08:00:00,Italy,IT-North,322.09110590730353
2020-06-10 09:00:00,Italy,IT-North,321.3386447357149
2020-06-10 10:00:00,Italy,IT-North,328.98688539166
2020-06-10 11:00:00,Italy,IT-North,343.57850485250316
2020-06-10 12:00:00,Italy,IT-North,350.43033416554636
2020-06-10 13:00:00,Italy,IT-North,344.02594002855784
2020-06-10 14:00:00,Italy,IT-North,340.17229347416065
2020-06-10 15:00:00,Italy,IT-North,342.3330042313117
2020-06-10 16:00:00,Italy,IT-North,353.1560384577652
2020-06-10 17:00:00,Italy,IT-North,360.70546934622234
2020-06-10 18:00:00,Italy,IT-North,363.8941966883563
2020-06-10 19:00:00,Italy,IT-North,367.6181740386158
2020-06-10 20:00:00,Italy,IT-North,370.5193054476867
2020-06-10 21:00:00,Italy,IT-North,366.6942956781666
2020-06-10 22:00:00,Italy,IT-North,365.9041902938361
2020-06-10 23:00:00,Italy,IT-North,361.1666666666667
2020-06-11 00:00:00,Italy,IT-North,361.71121187139335
2020-06-11 01:00:00,Italy,IT-North,360.56712469062046
2020-06-11 02:00:00,Italy,IT-North,360.08909619993165
2020-06-11 03:00:00,Italy,IT-North,358.8235439086503
2020-06-11 04:00:00,Italy,IT-North,369.00627352572144
2020-06-11 05:00:00,Italy,IT-North,361.1850220264318
2020-06-11 06:00:00,Italy,IT-North,352.5125221746844
2020-06-11 07:00:00,Italy,IT-North,336.838796020403
2020-06-11 08:00:00,Italy,IT-North,324.2682172899564
2020-06-11 09:00:00,Italy,IT-North,321.04478827361567
2020-06-11 10:00:00,Italy,IT-North,334.80944075002725
2020-06-11 11:00:00,Italy,IT-North,336.53209194064596
2020-06-11 12:00:00,Italy,IT-North,334.7249727496988
2020-06-11 13:00:00,Italy,IT-North,333.3166283180874
2020-06-11 14:00:00,Italy,IT-North,327.6340435228438
2020-06-11 15:00:00,Italy,IT-North,339.25177899913217
2020-06-11 16:00:00,Italy,IT-North,351.2829939776312
2020-06-11 17:00:00,Italy,IT-North,355.2455357142857
2020-06-11 18:00:00,Italy,IT-North,361.8068175274948
2020-06-11 19:00:00,Italy,IT-North,367.47838899803537
2020-06-11 20:00:00,Italy,IT-North,366.7367428849427
2020-06-11 21:00:00,Italy,IT-North,356.11913683041917
2020-06-11 22:00:00,Italy,IT-North,353.08087014280966
2020-06-11 23:00:00,Italy,IT-North,348.6297868576987
2020-06-12 00:00:00,Italy,IT-North,343.3680823680824
2020-06-12 01:00:00,Italy,IT-North,346.9142125480154
2020-06-12 02:00:00,Italy,IT-North,345.7090566412062
2020-06-12 03:00:00,Italy,IT-North,351.87609213661636
2020-06-12 04:00:00,Italy,IT-North,348.834571533652
2020-06-12 05:00:00,Italy,IT-North,336.9256760976828
2020-06-12 06:00:00,Italy,IT-North,321.7589576547232
2020-06-12 07:00:00,Italy,IT-North,313.52832426022746
2020-06-12 08:00:00,Italy,IT-North,294.1658566907776
2020-06-12 09:00:00,Italy,IT-North,287.51513941951293
2020-06-12 10:00:00,Italy,IT-North,291.1150058616647
2020-06-12 11:00:00,Italy,IT-North,292.02476062694393
2020-06-12 12:00:00,Italy,IT-North,294.47159581022794
2020-06-12 13:00:00,Italy,IT-North,298.25863344844606
2020-06-12 14:00:00,Italy,IT-North,299.6256184061513
2020-06-12 15:00:00,Italy,IT-North,314.6681689489802
2020-06-12 16:00:00,Italy,IT-North,325.5640198225193
2020-06-12 17:00:00,Italy,IT-North,334.90008613264433
2020-06-12 18:00:00,Italy,IT-North,335.0502038439139
2020-06-12 19:00:00,Italy,IT-North,336.22855617510976
2020-06-12 20:00:00,Italy,IT-North,345.631754300945
2020-06-12 21:00:00,Italy,IT-North,367.6362875177123
2020-06-12 22:00:00,Italy,IT-North,371.8962813930901
2020-06-12 23:00:00,Italy,IT-North,370.3228871962277
2020-06-13 00:00:00,Italy,IT-North,373.42305575214283
2020-06-13 01:00:00,Italy,IT-North,376.6230064740249
2020-06-13 02:00:00,Italy,IT-North,379.13720661792996
2020-06-13 03:00:00,Italy,IT-North,378.879141425473
2020-06-13 04:00:00,Italy,IT-North,369.3154412870245
2020-06-13 05:00:00,Italy,IT-North,357.43740106490134
2020-06-13 06:00:00,Italy,IT-North,333.0779843160036
2020-06-13 07:00:00,Italy,IT-North,298.099296497142
2020-06-13 08:00:00,Italy,IT-North,277.0957784199028
2020-06-13 09:00:00,Italy,IT-North,269.53219801434085
2020-06-13 10:00:00,Italy,IT-North,262.4139681668496
2020-06-13 11:00:00,Italy,IT-North,256.04813254302644
2020-06-13 12:00:00,Italy,IT-North,266.2548688851404
2020-06-13 13:00:00,Italy,IT-North,272.31712234857645
2020-06-13 14:00:00,Italy,IT-North,300.6643634998122
2020-06-13 15:00:00,Italy,IT-North,308.8505861977084
2020-06-13 16:00:00,Italy,IT-North,313.5437205034085
2020-06-13 17:00:00,Italy,IT-North,323.13048182801856
2020-06-13 18:00:00,Italy,IT-North,325.16536926800546
2020-06-13 19:00:00,Italy,IT-North,333.4213862477608
2020-06-13 20:00:00,Italy,IT-North,339.51525255391607
2020-06-13 21:00:00,Italy,IT-North,345.6793982326736
2020-06-13 22:00:00,Italy,IT-North,348.77004426955244
2020-06-13 23:00:00,Italy,IT-North,350.4777973568282
2020-06-14 00:00:00,Italy,IT-North,352.1784228692805
2020-06-14 01:00:00,Italy,IT-North,353.1057495778903
2020-06-14 02:00:00,Italy,IT-North,357.2625358166189
2020-06-14 03:00:00,Italy,IT-North,352.6484701943644
2020-06-14 04:00:00,Italy,IT-North,344.8759510113193
2020-06-14 05:00:00,Italy,IT-North,337.4912064720366
2020-06-14 06:00:00,Italy,IT-North,318.025800564128
2020-06-14 07:00:00,Italy,IT-North,296.6493990882719
2020-06-14 08:00:00,Italy,IT-North,286.45515873015876
2020-06-14 09:00:00,Italy,IT-North,280.1314655172414
2020-06-14 10:00:00,Italy,IT-North,277.3105165789099
2020-06-14 11:00:00,Italy,IT-North,271.26865789266293
2020-06-14 12:00:00,Italy,IT-North,262.55641894684635
2020-06-14 13:00:00,Italy,IT-North,270.995566502463
2020-06-14 14:00:00,Italy,IT-North,283.38773767947225
2020-06-14 15:00:00,Italy,IT-North,288.1366514504491
2020-06-14 16:00:00,Italy,IT-North,316.2700655498908
2020-06-14 17:00:00,Italy,IT-North,339.5060793441256
2020-06-14 18:00:00,Italy,IT-North,351.06449601662626
2020-06-14 19:00:00,Italy,IT-North,351.673495868333
2020-06-14 20:00:00,Italy,IT-North,351.2541586586255
2020-06-14 21:00:00,Italy,IT-North,356.6546469939328
2020-06-14 22:00:00,Italy,IT-North,353.9871656794112
2020-06-14 23:00:00,Italy,IT-North,349.2364405945467
2020-06-15 00:00:00,Italy,IT-North,352.60701198375756
2020-06-15 01:00:00,Italy,IT-North,353.963731594031
2020-06-15 02:00:00,Italy,IT-North,357.39004270186336
2020-06-15 03:00:00,Italy,IT-North,363.08258374025536
2020-06-15 04:00:00,Italy,IT-North,353.0576742844784
2020-06-15 05:00:00,Italy,IT-North,334.886159773644
2020-06-15 06:00:00,Italy,IT-North,328.32359198298064
2020-06-15 07:00:00,Italy,IT-North,321.8335713907845
2020-06-15 08:00:00,Italy,IT-North,326.5130142737196
2020-06-15 09:00:00,Italy,IT-North,321.01287241773076
2020-06-15 10:00:00,Italy,IT-North,322.6945386260498
2020-06-15 11:00:00,Italy,IT-North,322.37904850457153
2020-06-15 12:00:00,Italy,IT-North,325.98694373847604
2020-06-15 13:00:00,Italy,IT-North,333.1081302477985
2020-06-15 14:00:00,Italy,IT-North,342.1201804542832
2020-06-15 15:00:00,Italy,IT-North,345.4582281090553
2020-06-15 16:00:00,Italy,IT-North,348.4266964100436
2020-06-15 17:00:00,Italy,IT-North,352.746297325987
2020-06-15 18:00:00,Italy,IT-North,356.6076272050576
2020-06-15 19:00:00,Italy,IT-North,359.2978442354434
2020-06-15 20:00:00,Italy,IT-North,359.6948537378115
2020-06-15 21:00:00,Italy,IT-North,364.6350502861589
2020-06-15 22:00:00,Italy,IT-North,380.1635043182413
2020-06-15 23:00:00,Italy,IT-North,383.0173032739805
2020-06-16 00:00:00,Italy,IT-North,379.2673557543968
2020-06-16 01:00:00,Italy,IT-North,378.1045926391948
2020-06-16 02:00:00,Italy,IT-North,379.45050536224056
2020-06-16 03:00:00,Italy,IT-North,378.75623349956
2020-06-16 04:00:00,Italy,IT-North,375.94223894637815
2020-06-16 05:00:00,Italy,IT-North,362.48570043625796
2020-06-16 06:00:00,Italy,IT-North,351.6395256547925
2020-06-16 07:00:00,Italy,IT-North,337.7143366778149
2020-06-16 08:00:00,Italy,IT-North,331.90112518826976
2020-06-16 09:00:00,Italy,IT-North,336.11232206405697
2020-06-16 10:00:00,Italy,IT-North,336.9683616855427
2020-06-16 11:00:00,Italy,IT-North,340.3188498989528
2020-06-16 12:00:00,Italy,IT-North,349.5367877056984
2020-06-16 13:00:00,Italy,IT-North,347.4559040014275
2020-06-16 14:00:00,Italy,IT-North,347.4278315694663
2020-06-16 15:00:00,Italy,IT-North,348.91066894418543
2020-06-16 16:00:00,Italy,IT-North,363.46654108782667
2020-06-16 17:00:00,Italy,IT-North,368.6731856964816
2020-06-16 18:00:00,Italy,IT-North,372.6933202357564
2020-06-16 19:00:00,Italy,IT-North,374.9865500328665
2020-06-16 20:00:00,Italy,IT-North,377.18480147252177
2020-06-16 21:00:00,Italy,IT-North,378.0340509032147
2020-06-16 22:00:00,Italy,IT-North,372.90004588057934
2020-06-16 23:00:00,Italy,IT-North,379.4921563231044
2020-06-17 00:00:00,Italy,IT-North,386.3741028270104
2020-06-17 01:00:00,Italy,IT-North,384.2888972243061
2020-06-17 02:00:00,Italy,IT-North,384.3480832584607
2020-06-17 03:00:00,Italy,IT-North,387.40351351351353
2020-06-17 04:00:00,Italy,IT-North,373.1660296502201
2020-06-17 05:00:00,Italy,IT-North,361.1036113276176
2020-06-17 06:00:00,Italy,IT-North,358.8919352555331
2020-06-17 07:00:00,Italy,IT-North,347.7815727122356
2020-06-17 08:00:00,Italy,IT-North,346.25642922414164
2020-06-17 09:00:00,Italy,IT-North,343.8719851576995
2020-06-17 10:00:00,Italy,IT-North,353.4432381295612
2020-06-17 11:00:00,Italy,IT-North,340.4090496505401
2020-06-17 12:00:00,Italy,IT-North,348.8607070479622
2020-06-17 13:00:00,Italy,IT-North,350.51403674257733
2020-06-17 14:00:00,Italy,IT-North,355.2470944921677
2020-06-17 15:00:00,Italy,IT-North,357.0355615470436
2020-06-17 16:00:00,Italy,IT-North,359.9816666666667
2020-06-17 17:00:00,Italy,IT-North,370.4247590448976
2020-06-17 18:00:00,Italy,IT-North,370.7122516880321
2020-06-17 19:00:00,Italy,IT-North,374.59338908801277
2020-06-17 20:00:00,Italy,IT-North,379.56902495497815
2020-06-17 21:00:00,Italy,IT-North,388.2750755702116
2020-06-17 22:00:00,Italy,IT-North,379.2623101100052
2020-06-17 23:00:00,Italy,IT-North,376.6724200449634
2020-06-18 00:00:00,Italy,IT-North,379.9487947061604
2020-06-18 01:00:00,Italy,IT-North,379.28054153648964
2020-06-18 02:00:00,Italy,IT-North,377.4983154670751
2020-06-18 03:00:00,Italy,IT-North,373.37389946038064
2020-06-18 04:00:00,Italy,IT-North,372.52807893076346
2020-06-18 05:00:00,Italy,IT-North,347.53571066247343
2020-06-18 06:00:00,Italy,IT-North,335.0688838311116
2020-06-18 07:00:00,Italy,IT-North,329.3819186560566
2020-06-18 08:00:00,Italy,IT-North,322.24507421230794
2020-06-18 09:00:00,Italy,IT-North,322.3519057702488
2020-06-18 10:00:00,Italy,IT-North,320.6120260960809
2020-06-18 11:00:00,Italy,IT-North,315.2928870292887
2020-06-18 12:00:00,Italy,IT-North,324.4049598290995
2020-06-18 13:00:00,Italy,IT-North,333.41237399426615
2020-06-18 14:00:00,Italy,IT-North,336.54900915742047
2020-06-18 15:00:00,Italy,IT-North,341.47875408575277
2020-06-18 16:00:00,Italy,IT-North,348.02126310655933
2020-06-18 17:00:00,Italy,IT-North,351.55387973804324
2020-06-18 18:00:00,Italy,IT-North,355.89014141210816
2020-06-18 19:00:00,Italy,IT-North,357.7702716348581
2020-06-18 20:00:00,Italy,IT-North,366.8824559541498
2020-06-18 21:00:00,Italy,IT-North,378.71976033695205
2020-06-18 22:00:00,Italy,IT-North,379.92310264125706
2020-06-18 23:00:00,Italy,IT-North,379.9750700916876
2020-06-19 00:00:00,Italy,IT-North,386.55338562510013
2020-06-19 01:00:00,Italy,IT-North,384.1454720616571
2020-06-19 02:00:00,Italy,IT-North,384.5183204278757
2020-06-19 03:00:00,Italy,IT-North,379.46641394996215
2020-06-19 04:00:00,Italy,IT-North,370.3588155123281
2020-06-19 05:00:00,Italy,IT-North,347.7249753856252
2020-06-19 06:00:00,Italy,IT-North,334.9193250461784
2020-06-19 07:00:00,Italy,IT-North,322.2543306345322
2020-06-19 08:00:00,Italy,IT-North,319.4945601636601
2020-06-19 09:00:00,Italy,IT-North,315.0942354482501
2020-06-19 10:00:00,Italy,IT-North,321.07090769526
2020-06-19 11:00:00,Italy,IT-North,327.1854193219475
2020-06-19 12:00:00,Italy,IT-North,322.8323436580538
2020-06-19 13:00:00,Italy,IT-North,332.2845256961739
2020-06-19 14:00:00,Italy,IT-North,342.409660402242
2020-06-19 15:00:00,Italy,IT-North,349.9309485488812
2020-06-19 16:00:00,Italy,IT-North,343.8628129032258
2020-06-19 17:00:00,Italy,IT-North,348.1940923904609
2020-06-19 18:00:00,Italy,IT-North,353.90450412571613
2020-06-19 19:00:00,Italy,IT-North,357.76608963466447
2020-06-19 20:00:00,Italy,IT-North,358.4789436504918
2020-06-19 21:00:00,Italy,IT-North,369.0313702278781
2020-06-19 22:00:00,Italy,IT-North,373.72395561843774
2020-06-19 23:00:00,Italy,IT-North,373.94090793811824
2020-06-20 00:00:00,Italy,IT-North,374.8698262530701
2020-06-20 01:00:00,Italy,IT-North,372.99980687524135
2020-06-20 02:00:00,Italy,IT-North,370.932261542986
2020-06-20 03:00:00,Italy,IT-North,369.9027274461186
2020-06-20 04:00:00,Italy,IT-North,363.7998324958124
2020-06-20 05:00:00,Italy,IT-North,339.0900255333169
2020-06-20 06:00:00,Italy,IT-North,314.6323989861339
2020-06-20 07:00:00,Italy,IT-North,292.81025678435947
2020-06-20 08:00:00,Italy,IT-North,280.8004502214799
2020-06-20 09:00:00,Italy,IT-North,269.71984698469845
2020-06-20 10:00:00,Italy,IT-North,254.39471030791898
2020-06-20 11:00:00,Italy,IT-North,248.47461332901446
2020-06-20 12:00:00,Italy,IT-North,246.38166150757132
2020-06-20 13:00:00,Italy,IT-North,251.11476264997395
2020-06-20 14:00:00,Italy,IT-North,270.7407824130172
2020-06-20 15:00:00,Italy,IT-North,275.59494199148656
2020-06-20 16:00:00,Italy,IT-North,291.6970674036542
2020-06-20 17:00:00,Italy,IT-North,304.66849220103984
2020-06-20 18:00:00,Italy,IT-North,315.16717345766614
2020-06-20 19:00:00,Italy,IT-North,316.77533385703066
2020-06-20 20:00:00,Italy,IT-North,311.80194630872484
2020-06-20 21:00:00,Italy,IT-North,324.20698720166035
2020-06-20 22:00:00,Italy,IT-North,339.4927469135802
2020-06-20 23:00:00,Italy,IT-North,352.6688474637031
2020-06-21 00:00:00,Italy,IT-North,352.668412212232
2020-06-21 01:00:00,Italy,IT-North,352.71239509360873
2020-06-21 02:00:00,Italy,IT-North,359.2382792637038
2020-06-21 03:00:00,Italy,IT-North,366.7247093023256
2020-06-21 04:00:00,Italy,IT-North,357.2433821390478
2020-06-21 05:00:00,Italy,IT-North,317.31682714351217
2020-06-21 06:00:00,Italy,IT-North,309.8914916532041
2020-06-21 07:00:00,Italy,IT-North,292.15172942579653
2020-06-21 08:00:00,Italy,IT-North,280.72691469750293
2020-06-21 09:00:00,Italy,IT-North,274.90759178593646
2020-06-21 10:00:00,Italy,IT-North,261.29342793129194
2020-06-21 11:00:00,Italy,IT-North,264.5399218313792
2020-06-21 12:00:00,Italy,IT-North,270.0567778566359
