time,load_w,renewables_w,grid_w,battery_w,generator_w,soc,curtailment_wh
2020-06-08 06:02:20+00:00,68750.0,36337.91988502304,0.0,32412.080114976965,0.0,0.6426098765991017,0.0
2020-06-08 06:02:40+00:00,144600.0,36757.60314513703,0.0,107842.39685486298,0.0,0.6423657351735504,0.0
2020-06-08 06:03:00+00:00,106350.0,37178.876930633356,0.0,69171.12306936664,0.0,0.6422090856995489,0.0
2020-06-08 06:03:20+00:00,67770.0,37601.75116321547,0.0,30168.24883678453,0.0,0.6421406805018898,0.0
2020-06-08 06:03:40+00:00,99970.0,38026.2357645868,0.0,61943.764235413204,0.0,0.6420003815520474,0.0
2020-06-08 06:04:00+00:00,105380.0,38452.340656450804,0.0,66927.6593435492,0.0,0.6418488052452713,0.0
2020-06-08 06:04:20+00:00,70620.0,38880.07576051092,0.0,31739.924239489083,0.0,0.6417768428493965,0.0
2020-06-08 06:04:40+00:00,111790.0,39309.45099847057,0.0,72480.54900152943,0.0,0.6416127009467921,0.0
2020-06-08 06:05:00+00:00,113830.0,39740.47629203323,0.0,74089.52370796677,0.0,0.6414449172283766,0.0
2020-06-08 06:05:20+00:00,74160.0,40173.1615629023,0.0,33986.8384370977,0.0,0.6413678695366691,0.0
2020-06-08 06:05:40+00:00,114160.0,40607.516732781245,0.0,73552.48326721875,0.0,0.6412012989203023,0.0
2020-06-08 06:06:00+00:00,96740.0,41043.5517233735,0.0,55696.4482766265,0.0,0.6410751290295024,0.0
2020-06-08 06:06:20+00:00,110160.0,41481.27645638251,0.0,68678.7235436175,0.0,0.6409195837353674,0.0
2020-06-08 06:06:40+00:00,76220.0,41920.7008535117,0.0,34299.2991464883,0.0,0.6408418271143369,0.0
2020-06-08 06:07:00+00:00,108390.0,42361.83483646454,0.0,66028.16516353545,0.0,0.6406922774508113,0.0
2020-06-08 06:07:20+00:00,108220.0,42804.688326944444,0.0,65415.31167305556,0.0,0.6405441134008171,0.0
2020-06-08 06:07:40+00:00,73490.0,43249.271246654855,0.0,30240.728753345145,0.0,0.6404755388147428,0.0
2020-06-08 06:08:00+00:00,145820.0,43695.59351729924,0.0,102124.40648270074,0.0,0.6402443098257301,0.0
2020-06-08 06:08:20+00:00,111230.0,44143.665060581014,0.0,67086.33493941899,0.0,0.6400923613736689,0.0
2020-06-08 06:08:40+00:00,65400.0,44593.495798203614,0.0,20806.504201796386,0.0,0.6400451328492744,0.0
2020-06-08 06:09:00+00:00,106900.0,45045.095651870484,0.0,61854.904348129516,0.0,0.6399050205396298,0.0
2020-06-08 06:09:20+00:00,111860.0,45498.47454328509,0.0,66361.52545671491,0.0,0.639754709654825,0.0
2020-06-08 06:09:40+00:00,73180.0,45953.642394150855,0.0,27226.35760584915,0.0,0.6396929534712673,0.0
2020-06-08 06:10:00+00:00,104000.0,46410.60912617123,0.0,57589.39087382878,0.0,0.6395624908707864,0.0
2020-06-08 06:10:20+00:00,110450.0,46869.38466104961,0.0,63580.615338950396,0.0,0.6394184702250083,0.0
2020-06-08 06:10:40+00:00,72230.0,47329.97892048949,0.0,24900.02107951051,0.0,0.6393619772238874,0.0
2020-06-08 06:11:00+00:00,110800.0,47792.4018261943,0.0,63007.59817380571,0.0,0.6392192518223535,0.0
2020-06-08 06:11:20+00:00,97260.0,48256.66329986744,0.0,49003.33670013256,0.0,0.6391082154285956,0.0
2020-06-08 06:11:40+00:00,111370.0,48722.77326321241,0.0,62647.22673678759,0.0,0.6389663037321588,0.0
2020-06-08 06:12:00+00:00,75130.0,49190.741637932624,0.0,25939.258362067376,0.0,0.6389074578474464,0.0
2020-06-08 06:12:20+00:00,108440.0,49660.57834573152,0.0,58779.42165426848,0.0,0.6387742972869244,0.0
2020-06-08 06:12:40+00:00,109620.0,50132.29330831253,0.0,59487.706691687476,0.0,0.6386395330546353,0.0
2020-06-08 06:13:00+00:00,111060.0,50605.89644737912,0.0,60454.10355262088,0.0,0.6385025810236422,0.0
2020-06-08 06:13:20+00:00,70770.0,51081.39768463469,0.0,19688.602315365308,0.0,0.6384578788294961,0.0
2020-06-08 06:13:40+00:00,142650.0,51558.80694178274,1.0231815394945443e-11,91091.19305821725,0.0,0.6382515945854315,0.0
2020-06-08 06:14:00+00:00,67310.0,52038.13414052667,0.0,15271.865859473328,0.0,0.6382168868871528,0.0
2020-06-08 06:14:20+00:00,111300.0,52519.38920256993,0.0,58780.610797430076,0.0,0.638083719131121,0.0
2020-06-08 06:14:40+00:00,110770.0,53002.58204961595,0.0,57767.41795038405,0.0,0.6379528433762395,0.0
2020-06-08 06:15:00+00:00,73520.0,53487.722603368165,0.0,20032.277396631835,0.0,0.637907362322295,0.0
2020-06-08 06:15:20+00:00,105280.0,53974.820785530064,0.0,51305.179214469936,0.0,0.6377911097010176,0.0
2020-06-08 06:15:40+00:00,110800.0,54463.886517805026,0.0,56336.113482194974,0.0,0.6376634711818384,0.0
2020-06-08 06:16:00+00:00,70210.0,54954.92972189654,0.0,15255.070278103463,0.0,0.6376288005969782,0.0
2020-06-08 06:16:20+00:00,101950.0,55447.96031950801,0.0,46502.039680491995,0.0,0.6375234162108714,0.0
2020-06-08 06:16:40+00:00,110610.0,55942.98823234292,0.0,54667.01176765708,0.0,0.6373995533282822,0.0
2020-06-08 06:17:00+00:00,112910.0,56440.023382104664,0.0,56469.976617895336,0.0,0.6372716094205544,0.0
2020-06-08 06:17:20+00:00,72170.0,56939.075690496706,0.0,15230.924309503294,0.0,0.6372369928842023,0.0
2020-06-08 06:17:40+00:00,110320.0,57440.15507922248,0.0,52879.84492077752,0.0,0.637117172824733,0.0
2020-06-08 06:18:00+00:00,147280.0,57943.27146998544,0.0,89336.72853001456,0.0,0.6369148454459533,0.0
2020-06-08 06:18:20+00:00,32690.0,58448.434784489014,0.0,-25758.434784489018,0.0,0.6369690564731644,0.0
2020-06-08 06:18:40+00:00,142920.0,58955.65494443664,0.0,83964.34505556336,0.0,0.6367788855871439,0.0
2020-06-08 06:19:00+00:00,70750.0,59464.94187153177,0.0,11285.058128468227,0.0,0.6367531983282674,0.0
2020-06-08 06:19:20+00:00,107530.0,59976.305487477846,0.0,47553.694512522154,0.0,0.6366454290987896,0.0
2020-06-08 06:19:40+00:00,105910.0,60489.755713978295,5.115907697472721e-12,45420.2442860217,0.0,0.636542487693191,0.0
2020-06-08 06:20:00+00:00,108270.0,61005.302472736556,0.0,47264.697527263444,0.0,0.6364353714175855,0.0
2020-06-08 06:20:20+00:00,72910.0,61522.955685456094,0.0,11387.044314543906,0.0,0.6364094529779357,0.0
2020-06-08 06:20:40+00:00,113100.0,62042.72527384031,0.0,51057.27472615969,0.0,0.6362937526100026,0.0
2020-06-08 06:21:00+00:00,108390.0,62564.621159592716,0.0,45825.378840407284,0.0,0.636189892540765,0.0
2020-06-08 06:21:20+00:00,65640.0,63088.65326441667,0.0,2551.3467355833272,0.0,0.6361839710070546,0.0
2020-06-08 06:21:40+00:00,109840.0,63614.83151001565,0.0,46225.168489984346,0.0,0.6360792055673151,0.0
2020-06-08 06:22:00+00:00,103930.0,64143.1658180931,0.0,39786.8341819069,0.0,0.6359890111357076,0.0
2020-06-08 06:22:20+00:00,100030.0,64673.66611035245,0.0,35356.33388964755,0.0,0.6359088436685033,0.0
2020-06-08 06:22:40+00:00,68310.0,65206.342308497166,0.0,3103.657691502835,0.0,0.6359016720963714,0.0
2020-06-08 06:23:00+00:00,145580.0,65741.20433423066,0.0,79838.79566576934,0.0,0.6357208284238796,0.0
2020-06-08 06:23:20+00:00,74960.0,66278.26210925638,0.0,8681.737890743621,0.0,0.6357010320795198,0.0
2020-06-08 06:23:40+00:00,98970.0,66817.52555527777,0.0,32152.474444722237,0.0,0.6356281147658783,0.0
2020-06-08 06:24:00+00:00,62570.0,67359.00459399827,0.0,-4789.0045939982665,0.0,0.6356380739569851,0.0
2020-06-08 06:24:20+00:00,144290.0,67902.7091471213,0.0,76387.2908528787,0.0,0.6354650396526452,0.0
2020-06-08 06:24:40+00:00,68010.0,68448.64913635034,0.0,-438.64913635034463,0.0,0.6354658182440308,0.0
2020-06-08 06:25:00+00:00,111990.0,68996.83448338881,0.0,42993.16551661119,0.0,0.6353683641519252,0.0
2020-06-08 06:25:20+00:00,113880.0,69547.27510994018,0.0,44332.72489005982,0.0,0.6352678777359688,0.0
2020-06-08 06:25:40+00:00,74150.0,70099.98093770782,0.0,4050.0190622921796,0.0,0.6352585641505399,0.0
2020-06-08 06:26:00+00:00,106340.0,70654.96188839522,0.0,35685.03811160478,0.0,0.6351776498710705,0.0
2020-06-08 06:26:20+00:00,109620.0,71212.22788370583,0.0,38407.772116294174,0.0,0.6350905727779811,0.0
2020-06-08 06:26:40+00:00,69230.0,71771.78884534306,0.0,-2541.788845343064,0.0,0.6350957897523274,0.0
2020-06-08 06:27:00+00:00,101260.0,72333.6546950104,0.0,28926.345304989605,0.0,0.6350301721695194,0.0
2020-06-08 06:27:20+00:00,114370.0,72897.8353544112,0.0,41472.1646455888,0.0,0.6349361585866482,0.0
2020-06-08 06:27:40+00:00,110400.0,73464.34074524902,0.0,36935.65925475098,0.0,0.6348524124092203,0.0
2020-06-08 06:28:00+00:00,113830.0,74033.1807892272,0.0,39796.819210772795,0.0,0.6347621899791109,0.0
2020-06-08 06:28:20+00:00,75580.0,74604.36540804924,0.0,975.6345919507585,0.0,0.6347598348027617,0.0
2020-06-08 06:28:40+00:00,145500.0,75177.90452341855,0.0,70322.09547658145,0.0,0.6346005209532902,0.0
2020-06-08 06:29:00+00:00,33620.0,75753.80805703858,0.0,-42133.80805703858,0.0,0.634689290036785,0.0
2020-06-08 06:29:20+00:00,148400.0,76332.08593061275,0.0,72067.91406938725,0.0,0.6345260233770825,0.0
2020-06-08 06:29:40+00:00,71900.0,76912.74806584454,0.0,-5012.748065844542,0.0,0.6345364550443948,0.0
2020-06-08 06:30:00+00:00,105080.0,77495.80438443739,0.0,27584.195615562614,0.0,0.6344738732655215,0.0
2020-06-08 06:30:20+00:00,114750.0,78081.26480809473,0.0,36668.735191905274,0.0,0.6343907289749338,0.0
2020-06-08 06:30:40+00:00,108220.0,78669.13925851995,0.0,29550.86074148005,0.0,0.6343236953187043,0.0
2020-06-08 06:31:00+00:00,73170.0,79259.43765741655,0.0,-6089.437657416551,0.0,0.6343363992085621,0.0
2020-06-08 06:31:20+00:00,113110.0,79852.16992648797,0.0,33257.83007351203,0.0,0.6342609747634842,0.0
2020-06-08 06:31:40+00:00,110210.0,80447.34598743761,0.0,29762.654012562387,0.0,0.6341934612658878,0.0
2020-06-08 06:32:00+00:00,69870.0,81044.97576196898,0.0,-11174.975761968977,0.0,0.6342168973707712,0.0
2020-06-08 06:32:20+00:00,112720.0,81645.06917178545,0.0,31074.93082821455,0.0,0.6341464133454744,0.0
2020-06-08 06:32:40+00:00,104150.0,82247.6361385905,0.0,21902.363861409496,0.0,0.6340966910278897,0.0
2020-06-08 06:33:00+00:00,156230.0,82852.68658408753,0.0,73377.31341591247,0.0,0.6339304553820592,0.0
2020-06-08 06:33:20+00:00,37720.0,83460.23042998003,0.0,-45740.23042998003,0.0,0.6340268359961065,0.0
2020-06-08 06:33:40+00:00,143290.0,84070.27759797142,0.0,59219.72240202858,0.0,0.633892644912393,0.0
2020-06-08 06:34:00+00:00,77410.0,84682.83800976517,0.0,-7272.838009765168,0.0,0.6339078463694602,0.0
2020-06-08 06:34:20+00:00,117080.0,85297.92158706466,0.0,31782.07841293534,0.0,0.6338357602637801,0.0
2020-06-08 06:34:40+00:00,67530.0,85915.53825157334,0.0,-18385.538251573336,0.0,0.6338744134092039,0.0
2020-06-08 06:35:00+00:00,139680.0,86535.69792499473,0.0,53144.30207500527,0.0,0.6337539729017947,0.0
2020-06-08 06:35:20+00:00,38370.0,87158.41052903217,0.0,-48788.410529032175,0.0,0.6338567870494426,0.0
2020-06-08 06:35:40+00:00,151340.0,87783.68598538917,0.0,63556.31401461083,0.0,0.6337127776603696,0.0
2020-06-08 06:36:00+00:00,106700.0,88411.53421576913,0.0,18288.465784230866,0.0,0.6336712339825508,0.0
2020-06-08 06:36:20+00:00,71070.0,89041.96514187552,0.0,-17971.965141875524,0.0,0.6337090146544401,0.0
2020-06-08 06:36:40+00:00,110510.0,89674.98868541176,0.0,20835.011314588235,0.0,0.6336617066191824,0.0
2020-06-08 06:37:00+00:00,109900.0,90310.61476808129,0.0,19589.385231918714,0.0,0.6336172180437168,0.0
2020-06-08 06:37:20+00:00,73760.0,90948.85331158758,0.0,-17188.853311587576,0.0,0.6336533461462011,0.0
2020-06-08 06:37:40+00:00,107380.0,91589.71423763403,0.0,15790.285762365966,0.0,0.6336174570169156,0.0
2020-06-08 06:38:00+00:00,155630.0,92233.2074679241,0.0,63396.7925320759,0.0,0.6334738064815876,0.0
2020-06-08 06:38:20+00:00,73370.0,92879.34292416123,0.0,-19509.342924161232,0.0,0.6335148317783671,0.0
2020-06-08 06:38:40+00:00,117230.0,93528.13052804889,0.0,23701.86947195111,0.0,0.633461033726361,0.0
2020-06-08 06:39:00+00:00,72260.0,94179.58020129046,0.0,-21919.58020129046,0.0,0.6335071456219514,0.0
2020-06-08 06:39:20+00:00,145050.0,94833.70186558942,0.0,50216.29813441059,0.0,0.633393329188577,0.0
2020-06-08 06:39:40+00:00,33140.0,95490.50544264921,0.0,-62350.50544264921,0.0,0.6335247661038689,0.0
2020-06-08 06:40:00+00:00,154010.0,96150.0008541733,0.0,57859.99914582671,0.0,0.6333936465348462,0.0
2020-06-08 06:40:20+00:00,71830.0,96812.19802186503,0.0,-24982.198021865028,0.0,0.6334462222047588,0.0
2020-06-08 06:40:40+00:00,105390.0,97477.10686742791,0.0,7912.893132572091,0.0,0.633428163740188,0.0
2020-06-08 06:41:00+00:00,72710.0,98144.73731256543,0.0,-25434.737312565423,0.0,0.6334816945854204,0.0
2020-06-08 06:41:20+00:00,146330.0,98815.09927898095,0.0,47514.90072101905,0.0,0.633373991617857,0.0
2020-06-08 06:41:40+00:00,74640.0,99488.20268837792,0.0,-24848.202688377918,0.0,0.6334262847938239,0.0
2020-06-08 06:42:00+00:00,103140.0,100164.05746245981,0.0,2975.9425375401916,0.0,0.633419401703914,0.0
2020-06-08 06:42:20+00:00,133630.0,100842.67352293007,0.0,32787.32647706993,0.0,0.633345036212642,0.0
2020-06-08 06:42:40+00:00,39290.0,101524.06079149208,0.0,-62234.060791492084,0.0,0.6334762293441139,0.0
2020-06-08 06:43:00+00:00,145140.0,102208.22918984937,0.0,42931.77081015063,0.0,0.6333788999893681,0.0
2020-06-08 06:43:20+00:00,66050.0,102895.1886397053,0.0,-36845.1886397053,0.0,0.6334565124551732,0.0
2020-06-08 06:43:40+00:00,143460.0,103584.94906276333,0.0,39875.050937236665,0.0,0.633366102030298,0.0
2020-06-08 06:44:00+00:00,34390.0,104277.52038072694,0.0,-69887.52038072694,0.0,0.6335134487808636,0.0
2020-06-08 06:44:20+00:00,150960.0,104972.91251529954,0.0,45987.08748470046,0.0,0.6334092022122028,0.0
2020-06-08 06:44:40+00:00,67570.0,105671.13538818457,0.0,-38101.13538818457,0.0,0.633489466189362,0.0
2020-06-08 06:45:00+00:00,108170.0,106372.19892108548,0.0,1797.8010789145192,0.0,0.6334852498955756,0.0
2020-06-08 06:45:20+00:00,73300.0,107076.1130357057,0.0,-33776.1130357057,0.0,0.6335563863842798,0.0
2020-06-08 06:45:40+00:00,140840.0,107782.88765374865,0.0,33057.11234625135,0.0,0.6334814087335814,0.0
2020-06-08 06:46:00+00:00,36630.0,108492.53269691786,0.0,-71862.53269691786,0.0,0.633632925949448,0.0
2020-06-08 06:46:20+00:00,150880.0,109205.05808691666,0.0,41674.94191308334,0.0,0.6335384397891927,0.0
2020-06-08 06:46:40+00:00,73890.0,109920.47374544854,0.0,-36030.473745448544,0.0,0.6336143348828929,0.0
2020-06-08 06:47:00+00:00,101140.0,110638.78959421697,0.0,-9498.78959421697,0.0,0.6336342353081975,0.0
2020-06-08 06:47:20+00:00,151270.0,111360.01555492537,0.0,39909.98444507463,0.0,0.6335437440494344,0.0
2020-06-08 06:47:40+00:00,61650.0,112084.16154927711,0.0,-50434.16154927711,0.0,0.6336500385050458,0.0
2020-06-08 06:48:00+00:00,99940.0,112811.23749897574,0.0,-12871.237498975737,0.0,0.6336770566192216,0.0
2020-06-08 06:48:20+00:00,74130.0,113541.25332572463,0.0,-39411.253325724625,0.0,0.633760087761994,0.0
2020-06-08 06:48:40+00:00,152310.0,114274.21895122726,0.0,38035.78104877274,0.0,0.6336738387286741,0.0
2020-06-08 06:49:00+00:00,73120.0,115010.14429718701,0.0,-41890.14429718701,0.0,0.6337621019836325,0.0
2020-06-08 06:49:20+00:00,109900.0,115749.0392853074,0.0,-5849.0392853074,0.0,0.6337742998191923,0.0
2020-06-08 06:49:40+00:00,69700.0,116490.91383729188,0.0,-46790.91383729188,0.0,0.6338729067581121,0.0
2020-06-08 06:50:00+00:00,134380.0,117235.77787484378,0.0,17144.222125156215,0.0,0.6338339501952367,0.0
2020-06-08 06:50:20+00:00,34300.0,117983.64131966661,0.0,-83683.64131966661,0.0,0.6340104215973493,0.0
2020-06-08 06:50:40+00:00,149050.0,118734.51409346383,0.0,30315.485906536167,0.0,0.6339416486677701,0.0
2020-06-08 06:51:00+00:00,70980.0,119488.40611793888,0.0,-48508.40611793888,0.0,0.6340438818498358,0.0
2020-06-08 06:51:20+00:00,110400.0,120245.32731479514,0.0,-9845.32731479514,0.0,0.6340645143059159,0.0
2020-06-08 06:51:40+00:00,68820.0,121005.28760573611,0.0,-52185.28760573612,0.0,0.6341745084640289,0.0
2020-06-08 06:52:00+00:00,132150.0,121768.29691246522,0.0,10381.703087534785,0.0,0.6341508602018077,0.0
2020-06-08 06:52:20+00:00,98740.0,122534.36515668588,0.0,-23794.365156685875,0.0,0.6342009333931965,0.0
2020-06-08 06:52:40+00:00,64210.0,123303.50226010155,0.0,-59093.50226010156,0.0,0.6343255089003794,0.0
2020-06-08 06:53:00+00:00,142690.0,124075.71814441567,0.0,18614.281855584326,0.0,0.6342832241221517,0.0
2020-06-08 06:53:20+00:00,35570.0,124851.02273133173,0.0,-89281.02273133173,0.0,0.6344715146920072,0.0
2020-06-08 06:53:40+00:00,148510.0,125629.42594255303,0.0,22880.574057446967,0.0,0.63441957196372,0.0
2020-06-08 06:54:00+00:00,78720.0,126410.93769978319,0.0,-47690.93769978318,0.0,0.6345200828140874,0.0
2020-06-08 06:54:20+00:00,144970.0,127195.56792472553,0.0,17774.432075274468,0.0,0.6344796989983063,0.0
2020-06-08 06:54:40+00:00,38010.0,127983.32653908353,0.0,-89973.32653908353,0.0,0.6346694535437147,0.0
2020-06-08 06:55:00+00:00,147540.0,128774.22346456064,0.0,18765.776535439363,0.0,0.634626825440222,0.0
2020-06-08 06:55:20+00:00,72790.0,129568.26862286025,0.0,-56778.26862286026,0.0,0.6347465180499684,0.0
2020-06-08 06:55:40+00:00,112080.0,130365.4719356859,0.0,-18285.4719356859,0.0,0.6347849656559728,0.0
2020-06-08 06:56:00+00:00,71220.0,131165.84332474094,0.0,-59945.84332474094,0.0,0.6349113449550531,0.0
2020-06-08 06:56:20+00:00,151710.0,131969.39271172884,0.0,19740.60728827116,0.0,0.6348665099082625,0.0
2020-06-08 06:56:40+00:00,36900.0,132776.13001835305,0.0,-95876.13001835305,0.0,0.6350687280914211,0.0
2020-06-08 06:57:00+00:00,127730.0,133586.06516631698,0.0,-5856.065166316985,0.0,0.6350809415132367,0.0
2020-06-08 06:57:20+00:00,115430.0,134399.2080773241,0.0,-18969.20807732409,0.0,0.6351208329681438,0.0
2020-06-08 06:57:40+00:00,75800.0,135215.56867307783,0.0,-59415.56867307783,0.0,0.635246095418225,0.0
2020-06-08 06:58:00+00:00,141200.0,136035.15687528162,0.0,5164.843124718376,0.0,0.6352342563653702,0.0
2020-06-08 06:58:20+00:00,60260.0,136857.98260563897,0.0,-76597.98260563897,0.0,0.6353957872068089,0.0
2020-06-08 06:58:40+00:00,111460.0,137684.05578585318,0.0,-26224.055785853183,0.0,0.6354509924140159,0.0
2020-06-08 06:59:00+00:00,74160.0,138513.38633762783,0.0,-64353.386337627824,0.0,0.6355866795665486,0.0
2020-06-08 06:59:20+00:00,147740.0,139345.98418266635,0.0,8394.015817333653,0.0,0.6355675303196336,0.0
2020-06-08 06:59:40+00:00,71730.0,140181.85924267207,0.0,-68451.85924267207,0.0,0.6357118693642653,0.0
2020-06-08 07:00:00+00:00,103480.0,141021.02143934852,0.0,-37541.02143934852,0.0,0.6357909631487598,0.0
2020-06-08 07:00:20+00:00,71610.0,141920.58872086945,0.0,-70310.58872086945,0.0,0.6359392272258033,0.0
2020-06-08 07:00:40+00:00,135720.0,142821.92058152464,0.0,-7101.920581524639,0.0,0.6359540707806334,0.0
2020-06-08 07:01:00+00:00,35390.0,143725.02089323968,0.0,-108335.02089323968,0.0,0.6361825990151531,0.0
2020-06-08 07:01:20+00:00,142080.0,144629.89352794015,0.0,-2549.8935279401485,0.0,0.6361878341428515,0.0
2020-06-08 07:01:40+00:00,76140.0,145536.54235755152,0.0,-69396.54235755152,0.0,0.6363341717676743,0.0
2020-06-08 07:02:00+00:00,111060.0,146444.9712539995,0.0,-35384.97125399951,0.0,0.6364087168535864,0.0
2020-06-08 07:02:20+00:00,107210.0,147355.1840892096,0.0,-40145.18408920959,0.0,0.63649331036941,0.0
2020-06-08 07:02:40+00:00,104840.0,148267.1847351074,0.0,-43427.18473510741,0.0,0.6365848321252316,0.0
2020-06-08 07:03:00+00:00,71450.0,149180.97706361845,0.0,-77730.97706361845,0.0,0.6367487657525949,0.0
2020-06-08 07:03:20+00:00,111830.0,150096.5649466684,0.0,-38266.5649466684,0.0,0.6368293951036235,0.0
2020-06-08 07:03:40+00:00,148860.0,151013.95225618273,0.0,-2153.9522561827325,0.0,0.6368337944690703,0.0
2020-06-08 07:04:00+00:00,33000.0,151933.14286408707,0.0,-118933.14286408707,0.0,0.6370847047866814,0.0
2020-06-08 07:04:20+00:00,154370.0,152854.140642307,0.0,1515.8593576929998,0.0,0.6370811257519382,0.0
2020-06-08 07:04:40+00:00,76830.0,153776.9494627681,0.0,-76946.9494627681,0.0,0.6372434084715594,0.0
2020-06-08 07:05:00+00:00,153260.0,154701.5731973959,0.0,-1441.57319739589,0.0,0.6372463040452846,0.0
2020-06-08 07:05:20+00:00,37660.0,155628.01571811602,0.0,-117968.01571811603,0.0,0.6374951823181403,0.0
2020-06-08 07:05:40+00:00,151480.0,156556.28089685398,0.0,-5076.280896853976,0.0,0.6375057506486387,0.0
2020-06-08 07:06:00+00:00,77200.0,157486.37260553543,0.0,-80286.37260553543,0.0,0.6376750863418436,0.0
2020-06-08 07:06:20+00:00,114230.0,158418.29471608583,0.0,-44188.29471608583,0.0,0.6377682201578292,0.0
2020-06-08 07:06:40+00:00,74580.0,159352.0511004309,0.0,-84772.0511004309,0.0,0.6379470274632351,0.0
2020-06-08 07:07:00+00:00,140540.0,160287.64563049615,0.0,-19747.645630496147,0.0,0.6379885675730166,0.0
2020-06-08 07:07:20+00:00,78130.0,161225.0821782071,0.0,-83095.08217820711,0.0,0.6381638367095536,0.0
2020-06-08 07:07:40+00:00,114280.0,162164.36461548938,0.0,-47884.36461548938,0.0,0.6382647753899048,0.0
2020-06-08 07:08:00+00:00,111170.0,163105.49681426858,0.0,-51935.49681426858,0.0,0.6383742667968235,0.0
2020-06-08 07:08:20+00:00,72020.0,164048.48264647025,0.0,-92028.48264647025,0.0,0.6385683985615551,0.0
2020-06-08 07:08:40+00:00,116700.0,164993.32598401993,0.0,-48293.325984019924,0.0,0.6386702026255375,0.0
2020-06-08 07:09:00+00:00,105260.0,165940.03069884327,0.0,-60680.03069884327,0.0,0.638798156959531,0.0
2020-06-08 07:09:20+00:00,109470.0,166888.60066286573,0.0,-57418.600662865734,0.0,0.6389192268104769,0.0
2020-06-08 07:09:40+00:00,74540.0,167839.03974801314,0.0,-93299.03974801314,0.0,0.6391160462700837,0.0
2020-06-08 07:10:00+00:00,152240.0,168791.35182621077,0.0,-16551.35182621077,0.0,0.6391508407610826,0.0
2020-06-08 07:10:20+00:00,76260.0,169745.5407693843,0.0,-93485.5407693843,0.0,0.6393480562665123,0.0
2020-06-08 07:10:40+00:00,101660.0,170701.61044945935,0.0,-69041.61044945935,0.0,0.6394936678354708,0.0
2020-06-08 07:11:00+00:00,66970.0,171659.56473836146,0.0,-104689.56473836146,0.0,0.6397145408704196,0.0
2020-06-08 07:11:20+00:00,154870.0,172619.40750801621,0.0,-17749.407508016215,0.0,0.6397518656654748,0.0
2020-06-08 07:11:40+00:00,33100.0,173581.14263034918,0.0,-140481.14263034918,0.0,0.640048306522076,0.0
2020-06-08 07:12:00+00:00,152430.0,174544.77397728595,0.0,-22114.77397728595,0.0,0.640094848300318,0.0
2020-06-08 07:12:20+00:00,114050.0,175510.3054207521,0.0,-61460.30542075209,0.0,0.6402244591283879,0.0
2020-06-08 07:12:40+00:00,72820.0,176477.74083267315,0.0,-103657.74083267317,0.0,0.6404431618729686,0.0
2020-06-08 07:13:00+00:00,109370.0,177447.08408497475,0.0,-68077.08408497475,0.0,0.6405867450386237,0.0
2020-06-08 07:13:20+00:00,106220.0,178418.33904958243,0.0,-72198.33904958243,0.0,0.6407390305606756,0.0
2020-06-08 07:13:40+00:00,79320.0,179391.50959842178,0.0,-100071.50959842178,0.0,0.640950167221292,0.0
2020-06-08 07:14:00+00:00,117290.0,180366.59960341838,0.0,-63076.599603418385,0.0,0.6410831961869089,0.0
2020-06-08 07:14:20+00:00,155670.0,181343.61293649778,0.0,-25673.61293649778,0.0,0.6411372542593057,0.0
2020-06-08 07:14:40+00:00,43770.0,182322.5534695856,0.0,-138552.5534695856,0.0,0.6414296440424918,0.0
2020-06-08 07:15:00+00:00,151840.0,183303.4250746074,0.0,-31463.4250746074,0.0,0.6414959276774836,0.0
2020-06-08 07:15:20+00:00,78490.0,184286.2316234887,0.0,-105796.23162348873,0.0,0.6417191598225359,0.0
2020-06-08 07:15:40+00:00,153730.0,185270.9769881551,0.0,-31540.976988155104,0.0,0.6417856081329277,0.0
2020-06-08 07:16:00+00:00,38330.0,186257.66504053219,0.0,-147927.66504053219,0.0,0.6420978029099186,0.0
2020-06-08 07:16:20+00:00,159820.0,187246.2996525456,0.0,-27426.299652545596,0.0,0.6421555643637836,0.0
2020-06-08 07:16:40+00:00,80650.0,188236.8846961208,0.0,-107586.88469612082,0.0,0.6423825849643586,0.0
2020-06-08 07:17:00+00:00,116320.0,189229.42404318333,0.0,-72909.42404318333,0.0,0.6425363857200291,0.0
2020-06-08 07:17:20+00:00,121750.0,190223.92156565897,0.0,-68473.92156565897,0.0,0.6426808219196553,0.0
2020-06-08 07:17:40+00:00,102360.0,191220.38113547312,0.0,-88860.38113547312,0.0,0.6428683063773543,0.0
2020-06-08 07:18:00+00:00,77330.0,192218.80662455142,0.0,-114888.80662455142,0.0,0.6431107538394428,0.0
2020-06-08 07:18:20+00:00,118330.0,193219.20190481943,0.0,-74889.20190481943,0.0,0.6432687407394094,0.0
2020-06-08 07:18:40+00:00,117790.0,194221.57084820274,0.0,-76431.57084820274,0.0,0.6434299857973852,0.0
2020-06-08 07:19:00+00:00,84740.0,195225.9173266269,0.0,-110485.91732662688,0.0,0.6436631428294036,0.0
2020-06-08 07:19:20+00:00,101400.0,196232.2452120175,0.0,-94832.2452120175,0.0,0.6438632472052271,0.0
2020-06-08 07:19:40+00:00,122360.0,197240.55837630012,0.0,-74880.55837630012,0.0,0.6440212218398094,0.0
2020-06-08 07:20:00+00:00,121640.0,198250.8606914003,0.0,-76610.8606914003,0.0,0.6441828516188999,0.0
